event_id,bankroll,cumulative_bets,cumulative_wagered,cumulative_return
46effbd1135423c5,979.25,5,49.02,28.27
4512e46543b960ad,912.64,9,115.63,28.27
6a8a06b542e1516d,881.09,15,182.45,63.54
865aa315ea62c511,845.31,18,218.23,63.54
b4ad3a06ee4d660c,834.39,20,229.15,63.54
20e403a1acfef130,909.16,28,300.19,209.35
47b7e4e60813b7b2,859.42,32,356.94,216.36
c0231720fe516994,859.72,37,408.29,268.01
e7bfdb5e0112891e,844.5,39,423.51,268.01
ed069a95aaaf4f56,880.7,45,478.17,358.87
bc7f7f0ba3db74d2,904.69,48,528.7,433.39
5df10509264586e5,899.38,49,534.01,433.39
1c7cce2f5c17160d,872.37,52,561.02,433.39
1507214bbc7a79e2,891.34,58,619.75,511.09
90e7447d8b7f3f35,899.9,61,634.82,534.72
353de740bb6c7e75,842.26,66,692.46,534.72
99bf06f20491cb54,888.13,71,759.12,647.25
23bd78c3f89bdb54,901.57,76,806.97,708.54
686cccbf1a4de453,874.7,80,833.84,708.54
d7907a9a968e4d29,870.64,86,880.58,751.22
9f3d6ddef3d3cccc,868.79,91,933.19,801.98
ff9578cdbfabd323,892.63,95,994.33,886.96
f4a031ac205ac580,875.15,100,1038.44,913.59
a3244e3238541482,875.15,100,1038.44,913.59
d86e913c548c07c2,938.35,106,1099.72,1038.07
1979c80150f630c4,970.73,110,1140.93,1111.66
9211aae062b799d6,955.31,116,1203.51,1158.82
cc5834a495d1ea08,955.31,116,1203.51,1158.82
d6b68eaf4b68b160,941.12,120,1235.32,1176.44
a7724f51e32e763e,910.49,125,1270.9,1181.39
a25b71fe5e31fa97,951.05,132,1384.83,1335.88
d856a0080ac09ed7,930.7,138,1442.91,1373.61
caced97768818230,909.93,142,1473.4,1383.33
e7bc606d269896aa,974.8,146,1523.28,1498.08
30e8b4505f5ccf92,994.43,149,1539.91,1534.34
9e30f69cc0869301,997.27,156,1588.67,1585.94
bcd124bcd3d5be46,961.57,163,1641.04,1602.61
eaa0a728cc91ef60,917.92,167,1692.17,1610.09
04076783ca83d6ae,916.58,170,1711.27,1627.85
fc1868f56d3036eb,1020.36,174,1794.88,1815.24
02177caefe7c07d4,1081.35,179,1870.21,1951.56
602bb270f2bdbf02,1049.15,184,1952.7,2001.85
7cf20446453f852b,1075.15,189,1987.71,2062.86
15515e797aedc137,1116.05,194,2068.84,2184.89
d181689653115b6a,1077.26,197,2107.63,2184.89
daa89f01e1c0f42a,1055.58,202,2194.95,2250.53
7929be8290289a47,1013.87,206,2236.66,2250.53
eed2b71d77d95416,1038.46,209,2251.02,2289.48
49e7e05f902479ca,1015.61,213,2323.47,2339.08
620be7e0712d431b,967.18,219,2378.72,2345.9
ad99fa5325519169,979.12,221,2401.88,2381.0
67ec58d7cf599835,919.48,227,2467.66,2387.14
3144121470023e9a,902.25,231,2498.86,2401.11
f5990c11974d8e9c,1003.56,235,2541.27,2544.83
d29b5c4f22c6357d,952.64,240,2592.19,2544.83
2eae41f61776c60f,905.68,243,2639.15,2544.83
ac5f67109accb482,869.95,248,2674.88,2544.83
8215e4fe24e8e81b,857.58,253,2705.59,2563.17
35585d970300d45a,938.6,257,2759.53,2698.13
b45d6b73f4ca4467,974.15,260,2792.09,2766.24
4f732e58ed907eff,976.5,266,2831.06,2807.56
322a56923b396b4d,963.79,272,2877.95,2841.74
03b1e846b09f721d,956.95,277,2916.9,2873.85
c0342805a1948cbb,968.31,282,2963.67,2931.98
d5ae8074631762fc,995.99,285,3006.01,3002.0
8d49545dadf9b919,959.05,288,3042.95,3002.0
852454c572675334,971.36,295,3130.01,3101.37
1ef0eae31904e534,1032.88,299,3187.4,3220.28
33a331684283900f,1058.86,303,3219.72,3278.58
20821819c401ced8,1058.86,303,3219.72,3278.58
42c96a9c4802e2e1,938.36,310,3340.22,3278.58
aa3153a9941b4d44,942.24,315,3418.61,3360.85
de25520d54eab12d,968.91,319,3442.22,3411.13
c7ac79839e86ce33,937.09,323,3474.04,3411.13
d1d20e651e6cbc02,935.85,329,3536.81,3472.66
2a74bbba57058f12,919.04,333,3556.84,3475.88
7a703c565ccaa18f,934.47,336,3572.51,3506.98
c046100aea0dba9a,942.32,340,3616.69,3559.01
d4da8995fc91e7ef,953.8,343,3646.45,3600.25
84283233ec42be5f,957.68,346,3682.19,3639.87
b5882371e2a3900d,949.79,347,3690.08,3639.87
a7a79b8efbceaaac,946.82,349,3700.88,3647.7
6546af7ab545b90c,1020.84,354,3775.64,3796.48
2d5fbe2103f97053,1026.02,358,3809.22,3835.24
e96d8538d3f9d0ed,1002.65,362,3888.47,3891.12
80eacd4da0617c57,982.41,365,3919.61,3902.02
487c170da059857d,1218.65,371,4062.05,4280.7
9649d75defe0dedb,1228.75,376,4124.77,4353.52
b0550072e5f0afa7,1244.12,384,4231.66,4475.78
7dcf06c1967801c1,1281.46,388,4304.63,4586.09
c912f676692c353a,1293.26,393,4334.81,4628.07
351264d11286d09a,1244.4,397,4383.67,4628.07
9de7c97e1c0d7927,1337.68,404,4499.64,4837.32
6b8f28da9a483049,1337.68,404,4499.64,4837.32
cbc071cb20ea59c7,1443.74,408,4638.76,5082.5
e31502e3f79d00c5,1465.61,411,4708.19,5173.8
b16a7e6a627e9789,1407.17,417,4810.56,5217.73
c0c1bc0766df4c00,1435.9,421,4887.93,5323.83
6c9383ffab2725a5,1532.21,425,4963.92,5496.13
2f8f3c69522db931,1576.13,430,5048.53,5624.66
9e0f28d1f639ad73,1828.35,436,5205.9,6034.25
abcf7e55a0a9ed89,1953.44,438,5348.07,6301.51
03da33a102d9a45f,1973.76,443,5500.15,6473.91
e5d03e4d966126bd,1901.26,450,5702.48,6603.74
70167689d6a01793,1941.31,452,5782.18,6723.49
2c104b7e59a72629,2003.82,454,5837.29,6841.11
a79bfbc01b2264d6,2119.92,458,5947.4,7067.32
4834ff149dc9542a,2307.51,463,6155.28,7462.79
94a5aaf573f780ad,2248.37,466,6330.57,7578.94
1bf49bf829964144,2155.96,469,6422.98,7578.94
3cf68c1d17f66af7,1970.43,474,6615.87,7586.3
0941df56f6ac954b,2008.97,476,6647.85,7656.82
3ae10ac4df3df05c,1969.65,483,6817.79,7787.44
df05aa15b2d66f57,2005.51,487,6890.39,7895.9
fd87b1bbfcde9d5e,2085.25,491,6948.75,8034.0
8d5daf67983b65ba,2086.61,496,6995.21,8081.82
81ca2c245b19b3c5,2019.9,502,7115.03,8134.93
b09890ba7ce1d1e2,1994.09,506,7170.98,8165.07
4565d435005319c0,1994.09,506,7170.98,8165.07
74fefd43f073cd2f,2131.57,513,7364.21,8495.78
0c1773639c795466,2335.33,518,7495.33,8830.66
44aa652b181bcf68,2461.67,524,7706.47,9168.14
b26d3e3746fb4024,2617.43,528,7842.57,9460.0
5df17b3620145578,2774.32,533,8076.38,9850.7
33b2f68ef95252e0,2632.91,538,8220.07,9852.98
fc9a9559a05f2704,2795.6,540,8323.36,10118.96
0b5b6876c2a4723f,2801.17,543,8446.05,10247.22
53278852bcd91e11,2804.02,549,8606.22,10410.24
898337ef520fe4d3,2873.76,550,8641.09,10514.85
5f8e00c27b7e7410,2818.84,552,8696.01,10514.85
dfb965c9824425db,2957.79,557,8932.41,10890.2
14b9e0f2679a2205,3091.3,560,9083.71,11175.01
4c12aa7ca246e7a4,3167.01,564,9137.05,11304.06
1e13936d708bcff7,3085.79,569,9304.02,11389.81
2eab7a6c8b0ed8cc,3114.26,573,9435.78,11550.04
c32eab6c2119e989,3035.56,574,9514.48,11550.04
dbd198f780286aca,2872.44,580,9803.65,11676.09
18f5669a92e99d92,3069.94,586,10071.34,12141.28
ddbd0d6259ce57cc,2983.22,591,10289.01,12272.23
dde70a112e053a6c,3001.07,598,10529.29,12530.36
3746e21bb508391a,2956.67,600,10573.69,12530.36
7a82635ffa9b59fe,2965.76,603,10646.38,12612.14
bda04c573563cc2e,2839.25,606,10772.89,12612.14
af1e5c64b8663aa0,2833.17,609,10808.79,12641.96
e29cf523ebd155c5,2872.74,614,10950.59,12823.33
542db012217ecb83,2760.66,618,11075.28,12835.94
9c37681096c6f3a9,2760.66,618,11075.28,12835.94
831b937811804dad,2760.66,618,11075.28,12835.94
e69c5ce12f4e762b,2727.76,623,11198.88,12926.64
805ad1801eb26abb,2574.9,627,11402.69,12977.59
fd4578cac86d75ca,2444.73,631,11535.04,12979.77
d4f364dd076bb0e2,2477.48,634,11640.33,13117.81
c3c38c86f5ab9b5c,2402.01,638,11715.8,13117.81
ad044be25c94dcfd,2395.28,641,11790.42,13185.7
41dca66f9dadfc86,2399.07,647,11989.43,13388.5
3bc27ec15facbcf3,2339.84,650,12110.84,13450.68
bbb15f301e4a490a,2344.59,656,12192.8,13537.39
992c82450d96f726,2479.32,662,12441.32,13920.64
398b440e73d55b8b,2423.89,665,12496.75,13920.64
d0d43cb9b14f231c,2510.45,671,12654.58,14165.03
e49c2db95e572dc8,2627.9,675,12739.21,14367.11
307064d3e0f036c2,2668.48,679,12827.41,14495.89
56116537d71a578c,2743.13,688,13084.81,14827.94
4304992c2acc187b,2979.33,694,13339.09,15318.42
a1153013cb5f628f,2939.16,696,13379.26,15318.42
3f7c14c7eca7195d,2922.72,698,13412.48,15335.2
bfe95ec546692b13,2921.89,701,13473.27,15395.16
81b57acd6975ac06,2924.18,703,13550.92,15475.1
6e2b1d631832921d,2924.18,703,13550.92,15475.1
8c90c1563972e44d,2865.76,710,13681.6,15547.36
c36e1f4fa755ffb4,2901.52,712,13775.56,15677.08
6597b611f1c32555,2807.25,715,13869.83,15677.08
9114c8ded5ccd71d,2963.51,722,14074.79,16038.3
4a35913bd9aa4161,2871.39,727,14182.53,16053.92
27541033b97c076d,2711.16,732,14385.51,16096.67
d57e6a8971b6d2bd,2684.96,734,14464.03,16148.99
58a36b4ccf5dc30e,2648.0,737,14580.79,16228.79
744f50016c39c26c,2707.6,741,14685.15,16392.75
277ffed20cf07aea,2596.03,747,14815.1,16411.13
3b2485c8d5c8b580,2600.83,751,15026.12,16626.95
0b64d0fed453ef7f,2600.83,751,15026.12,16626.95
9ddfb3369a3b0394,2635.39,756,15239.95,16875.34
a1d6b308781aa2f5,2587.57,759,15287.77,16875.34
8a0be41c0380188d,2668.98,765,15498.77,17167.75
40389d39a92f5bfa,2597.17,767,15570.58,17167.75
e57f0b06ea39e360,2586.32,771,15663.02,17249.34
320edfb0332b7073,2884.11,776,15891.51,17775.62
972197a8c61ac413,2835.55,779,16012.69,17848.24
2f13e4020cea5b38,2720.06,784,16197.59,17917.65
0db9d2486d564a3c,2785.91,787,16266.02,18051.93
b9532d815060de7f,2731.47,791,16336.06,18067.53
4c27ca8c8481f79a,2641.93,796,16487.43,18129.36
0eec866a077889f0,2609.53,798,16545.93,18155.46
e15d0a2519d6a0b5,2478.59,806,16746.84,18225.43
d247691a6c0e9034,2467.34,811,16816.63,18283.97
8f4616698508f24d,2512.83,815,16989.26,18502.09
8a9c6c4301f6d088,2343.71,822,17203.46,18547.17
3974fa35c917af1d,2267.41,826,17279.76,18547.17
48e093ea1f43a053,2267.41,826,17279.76,18547.17
b5abaa65f87938eb,2487.67,833,17471.53,18959.2
c95fbc085e17a532,2645.84,840,17715.16,19361.0
509697e08673d2e5,2662.82,847,17848.92,19511.74
ef927e4fe2117ab8,2641.52,849,17870.22,19511.74
2a470ad41c22c25a,2495.95,853,18015.79,19511.74
f5585e675af7afd4,2447.23,857,18161.69,19608.92
335ad945324c3a2e,2460.3,863,18253.75,19714.05
883922e5cd6d8473,2454.46,869,18426.06,19880.52
cbb682f5fcc44bfc,2373.8,874,18506.72,19880.52
77940e45bc86208e,2234.86,880,18645.66,19880.52
f6a7b02c42e9fc5b,2204.29,886,18841.16,20045.45
75e0d3cc2262b732,2204.29,886,18841.16,20045.45
1f9344211ca7fd60,2083.2,895,19156.96,20240.16
1d00756835ca67c9,1895.7,902,19402.6,20298.3
1fac46d466abd5b8,1979.35,907,19544.03,20523.38
3a97fda0de6f1fa4,1901.16,914,19768.33,20669.49
8753e125f4499816,1942.87,924,20022.69,20965.56
236a37d96d476164,1821.79,929,20157.5,20979.29
6bf5a7d3e081ade2,1853.64,935,20314.07,21167.71
253d3f9e97ca149a,1853.64,935,20314.07,21167.71
60ba33c3f555a7a3,1849.43,939,20382.96,21232.39
a6c32678efd4f434,1777.62,945,20575.63,21353.25
57591bbf1623574e,1697.26,948,20655.99,21353.25
3a24769a4855040a,1635.06,952,20718.19,21353.25
a0a680fe2f6cc8e6,1772.48,957,20852.4,21624.88
eb42d4febfafefd1,1855.9,963,21020.14,21876.04
4a9e305633f3ef47,1786.6,967,21167.64,21954.24
31da66df48c0c1a0,1846.03,974,21324.85,22170.88
8fd76e1b49c00ae2,1854.11,980,21492.93,22347.04
319c15b8aac5bfde,1854.11,980,21492.93,22347.04
b0a6124751a56bc4,1777.31,987,21714.72,22492.03
8f6a18831a120817,1845.84,990,21767.46,22613.3
