event_id,bankroll,cumulative_bets,cumulative_wagered,cumulative_return
46effbd1135423c5,814.66,3,185.34,0.0
4512e46543b960ad,614.49,11,385.51,0.0
6a8a06b542e1516d,632.66,17,506.37,139.03
865aa315ea62c511,517.06,22,621.97,139.03
b4ad3a06ee4d660c,408.59,28,739.5,148.09
20e403a1acfef130,567.37,32,797.42,364.79
47b7e4e60813b7b2,638.26,36,880.7,518.96
c0231720fe516994,612.77,43,982.23,595.0
e7bfdb5e0112891e,634.1,50,1096.32,730.42
ed069a95aaaf4f56,755.69,59,1243.47,999.16
bc7f7f0ba3db74d2,712.3,64,1405.49,1117.79
5df10509264586e5,669.4,66,1474.48,1143.88
1c7cce2f5c17160d,615.41,72,1595.49,1210.9
1507214bbc7a79e2,638.21,78,1697.76,1335.97
90e7447d8b7f3f35,620.48,82,1766.76,1387.24
353de740bb6c7e75,620.48,82,1766.76,1387.24
99bf06f20491cb54,615.68,90,1911.56,1527.24
23bd78c3f89bdb54,613.89,96,2041.48,1655.37
686cccbf1a4de453,478.66,102,2176.71,1655.37
d7907a9a968e4d29,403.35,108,2291.32,1694.67
9f3d6ddef3d3cccc,392.35,115,2378.74,1771.09
ff9578cdbfabd323,432.65,123,2469.29,1901.94
f4a031ac205ac580,475.75,126,2555.46,2031.21
a3244e3238541482,603.81,132,2657.34,2261.15
d86e913c548c07c2,770.54,141,2807.22,2577.76
1979c80150f630c4,694.7,147,2892.31,2587.01
9211aae062b799d6,667.97,153,3052.46,2720.43
cc5834a495d1ea08,538.02,160,3204.33,2742.35
d6b68eaf4b68b160,469.69,168,3292.39,2762.08
a7724f51e32e763e,487.76,174,3379.62,2867.38
a25b71fe5e31fa97,532.71,181,3487.8,3020.51
d856a0080ac09ed7,546.28,189,3614.52,3160.8
caced97768818230,636.07,194,3715.9,3351.97
e7bc606d269896aa,516.73,203,3870.46,3387.19
30e8b4505f5ccf92,472.35,210,3995.32,3467.67
9e30f69cc0869301,366.03,217,4101.64,3467.67
bcd124bcd3d5be46,306.79,224,4190.83,3497.62
eaa0a728cc91ef60,311.61,230,4250.64,3562.25
04076783ca83d6ae,300.92,234,4286.82,3587.74
fc1868f56d3036eb,348.01,241,4343.48,3691.49
02177caefe7c07d4,389.5,247,4425.54,3815.04
602bb270f2bdbf02,389.87,253,4505.04,3894.91
7cf20446453f852b,411.64,260,4585.32,3996.96
15515e797aedc137,403.72,265,4678.95,4082.67
d181689653115b6a,345.73,271,4744.05,4089.78
daa89f01e1c0f42a,329.93,277,4827.74,4157.67
7929be8290289a47,294.8,282,4862.87,4157.67
eed2b71d77d95416,307.28,286,4897.92,4205.2
49e7e05f902479ca,330.83,291,4946.8,4277.63
620be7e0712d431b,312.92,296,4988.06,4300.98
ad99fa5325519169,322.25,299,5027.28,4349.53
67ec58d7cf599835,268.32,305,5081.21,4349.53
3144121470023e9a,235.65,312,5129.59,4365.24
f5990c11974d8e9c,315.74,317,5176.37,4492.11
d29b5c4f22c6357d,243.67,324,5248.44,4492.11
2eae41f61776c60f,243.67,324,5248.44,4492.11
ac5f67109accb482,211.04,334,5308.51,4519.55
8215e4fe24e8e81b,232.57,340,5354.82,4587.39
35585d970300d45a,259.55,345,5387.37,4646.92
b45d6b73f4ca4467,295.74,351,5446.6,4742.34
4f732e58ed907eff,258.26,359,5514.49,4772.75
322a56923b396b4d,279.12,365,5575.28,4854.4
03b1e846b09f721d,289.0,371,5621.87,4910.87
c0342805a1948cbb,353.84,378,5683.14,5036.98
d5ae8074631762fc,444.68,383,5749.32,5194.0
8d49545dadf9b919,376.28,390,5817.72,5194.0
852454c572675334,392.29,397,5893.02,5285.31
1ef0eae31904e534,386.55,401,5949.97,5336.52
33a331684283900f,519.47,410,6034.1,5553.57
20821819c401ced8,478.87,416,6125.93,5604.8
42c96a9c4802e2e1,423.46,424,6244.65,5668.11
aa3153a9941b4d44,370.26,432,6345.26,5715.52
de25520d54eab12d,430.24,439,6430.93,5861.17
c7ac79839e86ce33,345.38,447,6527.81,5873.19
d1d20e651e6cbc02,436.47,454,6599.76,6036.23
2a74bbba57058f12,436.47,454,6599.76,6036.23
7a703c565ccaa18f,481.43,458,6671.77,6153.2
c046100aea0dba9a,552.06,464,6763.79,6315.85
d4da8995fc91e7ef,547.56,473,6882.15,6429.71
84283233ec42be5f,645.36,478,6977.19,6622.55
b5882371e2a3900d,522.89,483,7099.66,6622.55
a7a79b8efbceaaac,457.43,489,7199.74,6657.17
6546af7ab545b90c,564.82,493,7285.5,6850.32
2d5fbe2103f97053,584.6,498,7376.86,6961.46
e96d8538d3f9d0ed,584.6,498,7376.86,6961.46
80eacd4da0617c57,515.2,501,7446.26,6961.46
487c170da059857d,724.04,506,7571.63,7295.67
9649d75defe0dedb,724.04,506,7571.63,7295.67
b0550072e5f0afa7,722.47,510,7674.59,7397.06
7dcf06c1967801c1,788.0,513,7776.62,7564.62
c912f676692c353a,827.84,520,7880.42,7708.26
351264d11286d09a,633.68,526,8074.58,7708.26
9de7c97e1c0d7927,757.27,534,8230.56,7987.83
6b8f28da9a483049,702.81,545,8418.04,8120.85
cbc071cb20ea59c7,675.49,550,8536.83,8212.32
e31502e3f79d00c5,681.09,553,8679.91,8361.0
b16a7e6a627e9789,631.56,558,8815.26,8446.82
c0c1bc0766df4c00,626.5,562,8900.27,8526.77
6c9383ffab2725a5,626.5,562,8900.27,8526.77
2f8f3c69522db931,619.84,567,9040.43,8660.27
9e0f28d1f639ad73,897.9,574,9191.12,9089.02
abcf7e55a0a9ed89,920.41,580,9365.33,9285.74
03da33a102d9a45f,887.98,586,9557.37,9445.35
e5d03e4d966126bd,718.79,593,9776.26,9495.05
70167689d6a01793,653.09,599,9917.83,9570.92
2c104b7e59a72629,674.99,602,10013.52,9688.51
a79bfbc01b2264d6,707.85,610,10136.06,9843.91
4834ff149dc9542a,863.67,616,10305.58,10169.25
94a5aaf573f780ad,796.45,619,10446.01,10242.46
1bf49bf829964144,725.19,622,10540.76,10265.95
3cf68c1d17f66af7,601.34,627,10683.98,10285.32
0941df56f6ac954b,644.27,629,10725.75,10370.02
3ae10ac4df3df05c,597.24,634,10810.07,10407.31
df05aa15b2d66f57,644.63,639,10889.0,10533.63
fd87b1bbfcde9d5e,779.59,641,10982.57,10762.16
8d5daf67983b65ba,779.59,641,10982.57,10762.16
81ca2c245b19b3c5,605.04,648,11157.71,10762.75
b09890ba7ce1d1e2,548.29,654,11219.71,10768.0
4565d435005319c0,529.0,658,11270.37,10799.37
74fefd43f073cd2f,445.81,665,11384.93,10830.74
0c1773639c795466,503.02,671,11471.78,10974.8
44aa652b181bcf68,553.94,675,11555.08,11109.02
b26d3e3746fb4024,619.5,682,11677.33,11296.83
5df17b3620145578,563.6,690,11817.1,11380.7
33b2f68ef95252e0,529.35,695,11922.04,11451.39
fc9a9559a05f2704,604.9,701,11986.88,11591.78
0b5b6876c2a4723f,632.69,706,12056.04,11688.73
