bout_id,person_name,media_name,fighter_1_score,fighter_2_score,order
6689,Chris Nelson,Sherdog.com,30,27,11
6689,,MMAJunkie.com,30,27,12
6689,Jordan Breen,Sherdog.com,30,27,13
6689,TJ DeSantis,Sherdog.com,30,27,14
6689,Luke Thomas,MMAFighting.com,30,27,15
6689,Nick Baldwin,BloodyElbow.com,30,27,16
6689,Craig Amos,BleacherReport.com,30,27,17
6690,Nick Baldwin,BloodyElbow.com,30,26,1
6690,TJ DeSantis,Sherdog.com,30,27,2
6690,Dave Meltzer,Wrestling Observer,30,27,3
6690,Luke Thomas,MMAFighting.com,30,27,4
6690,Tim Burke,BloodyElbow.com,30,27,5
6690,Rob Young,CombatPress.com,30,27,6
6690,John Pollock,Fight Network,30,26,7
6690,,PunditArena.com,30,26,8
6690,,MMAMania.com,30,25,9
6690,,MMABrasil.com.br,30,27,10
6690,Jordan Breen,Sherdog.com,30,25,11
6690,,MMAJunkie.com,30,25,12
6690,Craig Amos,BleacherReport.com,30,25,13
6690,Rob Tatum,CombatPress.com,30,25,14
6690,Chris Nelson,Sherdog.com,30,24,15
6690,Dallas Winston,BloodyElbow.com,30,25,16
6691,Tim Burke,BloodyElbow.com,29,28,1
6691,Rob Young,CombatPress.com,29,28,2
6691,John Pollock,Fight Network,29,28,3
6691,Danny Segura,MMAFighting.com,29,28,4
6691,Jason Floyd,TheMMAReport.com,29,28,5
6691,,MMABrasil.com.br,29,28,6
6691,,MMAJunkie.com,29,28,7
6691,Jordan Breen,Sherdog.com,29,28,8
6691,Chris Nelson,Sherdog.com,29,28,9
6691,,MMAMania.com,29,28,10
6691,Luke Thomas,MMAFighting.com,29,28,11
6691,Craig Amos,BleacherReport.com,28,28,12
6691,Dallas Winston,BloodyElbow.com,28,28,13
6691,Dave Meltzer,Wrestling Observer,28,28,14
6691,TJ DeSantis,Sherdog.com,29,28,15
6691,Nick Baldwin,BloodyElbow.com,29,28,16
6691,Rob Tatum,CombatPress.com,29,28,17
6697,Jordan Breen,Sherdog.com,30,27,1
6697,Chris Nelson,Sherdog.com,30,27,2
6697,Tristen Critchfield,Sherdog.com,30,28,3
6699,Bas Rutten,World Series of Fighting,28,28,1
6699,Chris Nelson,Sherdog.com,28,28,2
6699,Jordan Breen,Sherdog.com,28,28,3
6699,Tristen Critchfield,Sherdog.com,29,28,4
6701,Bas Rutten,World Series of Fighting,30,27,1
6701,Jordan Breen,Sherdog.com,30,28,2
6701,Tristen Critchfield,Sherdog.com,30,27,3
6701,Chris Nelson,Sherdog.com,30,28,4
6702,Jordan Breen,Sherdog.com,30,27,1
6702,Tristen Critchfield,Sherdog.com,30,27,2
6702,Chris Nelson,Sherdog.com,30,28,3
6704,Paul Fontaine,WrestlingObserver.com,29,28,1
6706,Tristen Critchfield,Sherdog.com,30,28,1
6706,Jordan Breen,Sherdog.com,30,29,2
6706,Chris Nelson,Sherdog.com,30,29,3
6706,Paul Fontaine,WrestlingObserver.com,29,28,4
6711,Paul Fontaine,WrestlingObserver.com,49,46,1
6711,Nick Baldwin,BloodyElbow.com,49,46,2
6711,Tristen Critchfield,Sherdog.com,48,47,3
6711,Chris Nelson,Sherdog.com,49,46,4
6711,,SevereMMA.com,48,47,5
6711,Jordan Breen,Sherdog.com,48,47,6
6696,Jim Edwards,MMALatestNews.com,29,28,1
6696,Chuck Mindenhall,MMAFighting.com,29,28,2
6696,Chris Nelson,Sherdog.com,29,28,3
6696,Brian Knapp,Sherdog.com,29,28,4
6696,Jordan Breen,Sherdog.com,29,28,5
6696,Nick Baldwin,BloodyElbow.com,29,28,6
6696,Craig Amos,BleacherReport.com,29,28,7
6696,Adrian MacNair,MMAMania.com,29,28,8
6696,Dallas Winston,BloodyElbow.com,29,27,9
6696,Dave Meltzer,Wrestling Observer,30,27,10
6696,,MMAJunkie.com,30,27,11
6696,Paul Fontaine,WrestlingObserver.com,30,27,12
6696,Tim Burke,BloodyElbow.com,30,27,13
6696,Rob Tatum,CombatPress.com,29,28,14
6700,Tim Burke,BloodyElbow.com,30,27,1
6700,Paul Fontaine,WrestlingObserver.com,30,27,2
6700,Dallas Winston,BloodyElbow.com,30,27,3
6700,Jordan Breen,Sherdog.com,30,27,4
6700,Brian Knapp,Sherdog.com,30,27,5
6700,Dave Meltzer,Wrestling Observer,30,27,6
6700,Craig Amos,BleacherReport.com,30,27,7
6700,Adrian MacNair,MMAMania.com,30,27,8
6700,Jim Edwards,MMALatestNews.com,29,28,9
6700,,MMAJunkie.com,29,28,10
6700,Chuck Mindenhall,MMAFighting.com,30,27,11
6700,Rob Tatum,CombatPress.com,30,27,12
6700,Chris Nelson,Sherdog.com,29,28,13
6705,Dave Meltzer,Wrestling Observer,29,28,1
6705,Dallas Winston,BloodyElbow.com,29,28,2
6705,Adrian MacNair,MMAMania.com,29,28,3
6705,Rob Tatum,CombatPress.com,29,28,4
6705,Tim Burke,BloodyElbow.com,29,28,5
6705,,SevereMMA.com,29,28,6
6705,Paul Fontaine,WrestlingObserver.com,29,28,7
6705,Nick Baldwin,BloodyElbow.com,29,28,8
6705,Brian Knapp,Sherdog.com,29,28,9
6705,Chris Nelson,Sherdog.com,29,28,10
6705,Chuck Mindenhall,MMAFighting.com,29,28,11
6705,Craig Amos,BleacherReport.com,29,28,12
6705,,MMAJunkie.com,29,28,13
6705,,MMABrasil.com.br,29,28,14
6705,Jordan Breen,Sherdog.com,29,28,15
6712,Adrian MacNair,MMAMania.com,29,28,1
6712,Brian Knapp,Sherdog.com,29,28,2
6712,Rob Tatum,CombatPress.com,29,28,3
6712,Paul Fontaine,WrestlingObserver.com,29,28,4
6712,Dave Meltzer,Wrestling Observer,29,28,5
6712,Craig Amos,BleacherReport.com,29,28,6
6712,,MMAJunkie.com,29,28,7
6712,Jordan Breen,Sherdog.com,29,28,8
6712,Dallas Winston,BloodyElbow.com,29,28,9
6712,Chris Nelson,Sherdog.com,29,28,10
6712,,MMABrasil.com.br,29,28,11
6712,,MMAMania.com,29,28,12
6712,Tim Burke,BloodyElbow.com,29,28,13
6712,Hunter Homistek,MMAFighting.com,29,28,14
6713,Rob Young,CombatPress.com,30,27,1
6713,Rob Tatum,CombatPress.com,29,28,2
6713,Tim Burke,BloodyElbow.com,29,28,3
6713,Nick Baldwin,BloodyElbow.com,29,28,4
6713,Adrian MacNair,MMAMania.com,29,28,5
6713,Paul Fontaine,WrestlingObserver.com,29,28,6
6713,,MMABrasil.com.br,29,28,7
6713,Dallas Winston,BloodyElbow.com,29,28,8
6713,Craig Amos,BleacherReport.com,29,28,9
6713,,SevereMMA.com,29,28,10
6713,Brian Knapp,Sherdog.com,29,28,11
6713,Chris Nelson,Sherdog.com,29,28,12
6713,Hunter Homistek,MMAFighting.com,29,28,13
6713,Dave Meltzer,Wrestling Observer,30,27,14
6713,,MMAMania.com,30,27,15
6713,Jim Edwards,MMALatestNews.com,30,27,16
6713,,MMAJunkie.com,29,28,17
6713,Jordan Breen,Sherdog.com,29,28,18
6717,Dallas Winston,BloodyElbow.com,30,27,1
6717,,MMAMania.com,29,28,2
6717,Nathan McCarter,BleacherReport.com,29,28,3
6717,,MMAJunkie.com,29,28,4
6717,Jordan Breen,Sherdog.com,29,28,5
6717,Rob Tatum,CombatPress.com,29,28,6
6717,Patrick Wyman,BleacherReport.com,29,28,7
6717,Tim Burke,BloodyElbow.com,29,28,8
6717,Brian Knapp,Sherdog.com,28,28,9
6717,Chris Nelson,Sherdog.com,29,28,10
6717,Nick Baldwin,BloodyElbow.com,29,28,11
6717,,MMABrasil.com.br,29,28,12
6717,Paul Fontaine,WrestlingObserver.com,29,28,13
6717,Tristen Critchfield,Sherdog.com,29,28,14
6717,Craig Amos,BleacherReport.com,29,28,15
6717,Dave Meltzer,Wrestling Observer,29,28,16
6717,Adrian MacNair,MMAMania.com,29,28,17
6717,Shaun Al-Shatti,MMAFighting.com,29,28,18
6718,Craig Amos,BleacherReport.com,30,27,1
6718,,MMAMania.com,30,27,2
6718,Dallas Winston,BloodyElbow.com,30,27,3
6718,Rob Young,CombatPress.com,29,27,4
6718,Nick Baldwin,BloodyElbow.com,30,27,5
6718,Tim Burke,BloodyElbow.com,30,27,6
6718,Paul Fontaine,WrestlingObserver.com,29,27,7
6718,Tristen Critchfield,Sherdog.com,30,26,8
6718,,MMABrasil.com.br,30,27,9
6718,,MMAJunkie.com,30,26,10
6718,Adrian MacNair,MMAMania.com,30,26,11
6718,Brian Knapp,Sherdog.com,30,26,12
6718,Chris Nelson,Sherdog.com,30,26,13
6718,Dave Meltzer,WrestlingObserver.com,30,26,14
6718,Shaun Al-Shatti,MMAFighting.com,30,26,15
6718,Jordan Breen,Sherdog.com,30,26,16
6718,Rob Tatum,CombatPress.com,30,26,17
6719,Craig Amos,BleacherReport.com,29,28,1
6719,Jordan Breen,Sherdog.com,29,28,2
6719,Shaun Al-Shatti,MMAFighting.com,29,28,3
6719,Dave Meltzer,Wrestling Observer,29,28,4
6719,Chris Nelson,Sherdog.com,29,28,5
6719,Brian Knapp,Sherdog.com,29,28,6
6719,Tristen Critchfield,Sherdog.com,29,28,7
6719,,MMAJunkie.com,29,28,8
6719,,MMABrasil.com.br,29,28,9
6719,,MMAMania.com,29,28,10
6719,Dallas Winston,BloodyElbow.com,29,28,11
6719,Adrian MacNair,MMAMania.com,29,28,12
6719,Paul Fontaine,WrestlingObserver.com,29,28,13
6719,Rob Tatum,CombatPress.com,29,28,14
6719,Tim Burke,BloodyElbow.com,29,28,15
6719,John Pollock,Fight Network,29,28,16
6720,Paul Fontaine,WrestlingObserver.com,29,28,1
6720,Nick Baldwin,BloodyElbow.com,29,28,2
6720,Tim Burke,BloodyElbow.com,29,28,3
6720,Dallas Winston,BloodyElbow.com,29,28,4
6720,Craig Amos,BleacherReport.com,29,28,5
6720,Rob Tatum,CombatPress.com,29,28,6
6720,Brian Knapp,Sherdog.com,29,28,7
6720,Chris Nelson,Sherdog.com,29,28,8
6720,,MMAMania.com,29,28,9
6720,Adrian MacNair,MMAMania.com,30,27,10
6720,Tristen Critchfield,Sherdog.com,29,28,11
6720,,MMAJunkie.com,29,28,12
6720,,MMABrasil.com.br,29,28,13
6720,Dave Meltzer,Wrestling Observer,29,28,14
6720,John Pollock,Fight Network,29,28,15
6720,Shaun Al-Shatti,MMAFighting.com,30,27,16
6720,Jordan Breen,Sherdog.com,29,28,17
6721,Nick Baldwin,BloodyElbow.com,30,27,1
6721,,MMAMania.com,30,27,2
6721,Brian Knapp,Sherdog.com,30,27,3
6721,,MMAJunkie.com,30,27,4
6721,Dallas Winston,BloodyElbow.com,30,28,5
6721,Adrian MacNair,MMAMania.com,29,28,6
6721,John Pollock,Fight Network,29,28,7
6721,Jason Floyd,TheMMAReport.com,29,28,8
6721,,MMABrasil.com.br,29,28,9
6721,Craig Amos,BleacherReport.com,29,28,10
6721,Chris Nelson,Sherdog.com,29,28,11
6721,Dave Meltzer,Wrestling Observer,29,28,12
6721,Jordan Breen,Sherdog.com,29,28,13
6721,Tim Burke,BloodyElbow.com,29,28,14
6721,Rob Tatum,CombatPress.com,29,28,15
6721,Paul Fontaine,WrestlingObserver.com,29,28,16
6721,Tristen Critchfield,Sherdog.com,29,28,17
6725,Adrian MacNair,MMAMania.com,29,28,1
6725,Jason Floyd,TheMMAReport.com,29,28,2
6725,Jim Edwards,MMALatestNews.com,29,28,3
6725,Chris Nelson,Sherdog.com,29,29,4
6725,Dave Meltzer,Wrestling Observer,29,28,5
6725,Luke Thomas,MMAFighting.com,29,28,6
6725,,MMAMania.com,29,28,7
6725,Dallas Winston,BloodyElbow.com,30,28,8
6725,,MMABrasil.com.br,29,28,9
6725,Tim Burke,BloodyElbow.com,29,28,10
6725,,SevereMMA.com,29,28,11
6725,Paul Fontaine,WrestlingObserver.com,29,28,12
6725,,MMAJunkie.com,29,28,13
6725,Tristen Critchfield,Sherdog.com,29,28,14
6725,Brian Knapp,Sherdog.com,29,28,15
6725,Craig Amos,BleacherReport.com,29,28,16
6725,Rob Tatum,CombatPress.com,29,28,17
6725,Nick Baldwin,BloodyElbow.com,30,27,18
6725,John Pollock,Fight Network,29,28,19
6727,Paul Fontaine,WrestlingObserver.com,48,47,1
6727,,MMAJunkie.com,48,47,2
6727,,MMABrasil.com.br,48,47,3
6727,Jim Edwards,MMALatestNews.com,48,47,4
6727,Rob Tatum,CombatPress.com,48,47,5
6727,Jason Floyd,TheMMAReport.com,48,47,6
6727,Adrian MacNair,MMAMania.com,48,47,7
6727,Tristen Critchfield,Sherdog.com,48,47,8
6727,Chris Nelson,Sherdog.com,49,46,9
6727,,SevereMMA.com,48,47,10
6727,Brian Knapp,Sherdog.com,48,47,11
6727,Craig Amos,BleacherReport.com,48,47,12
6727,Luke Thomas,MMAFighting.com,48,47,13
6727,Dave Meltzer,Wrestling Observer,48,47,14
6727,,MMAMania.com,48,47,15
6727,Dallas Winston,BloodyElbow.com,48,48,16
6727,Nathan McCarter,BleacherReport.com,48,48,17
6727,Rob Young,CombatPress.com,48,47,18
6727,John Pollock,Fight Network,48,47,19
6727,Nick Baldwin,BloodyElbow.com,48,47,20
8182,Robert Sargent,MMARising.com,29,28,1
8182,,Sherdog.com,29,28,2
8182,,MMAMania.com,29,28,3
6728,Chris Nelson,Sherdog.com,29,28,1
6728,Cory Braiterman,MMAMania.com,29,28,2
6728,,Wrestling Observer,29,28,3
6728,Craig Amos,BleacherReport.com,29,28,4
6728,Jeff Sherwood,Sherdog.com,29,28,5
6728,Paul Fontaine,WrestlingObserver.com,29,28,6
6728,Nathan McCarter,BleacherReport.com,30,27,7
6728,Dallas Winston,BloodyElbow.com,30,28,8
6728,,MMAJunkie.com,30,27,9
6728,Tristen Critchfield,Sherdog.com,30,27,10
6728,John Pollock,Fight Network,30,27,11
6728,Tim Burke,BloodyElbow.com,29,28,12
6730,,MMAJunkie.com,29,28,1
6730,Paul Fontaine,WrestlingObserver.com,29,28,2
6730,Jeff Sherwood,Sherdog.com,29,28,3
6730,,Wrestling Observer,29,28,4
6730,Dallas Winston,BloodyElbow.com,29,28,5
6730,Chris Nelson,Sherdog.com,29,28,6
6730,Nathan McCarter,BleacherReport.com,29,28,7
6730,John Pollock,Fight Network,29,28,8
6730,Craig Amos,BleacherReport.com,29,28,9
6730,Patrick Wyman,BleacherReport.com,29,28,10
6730,Tim Burke,BloodyElbow.com,29,28,11
6730,Tristen Critchfield,Sherdog.com,29,28,12
6730,Cory Braiterman,MMAMania.com,30,27,13
6737,John Pollock,Fight Network,30,27,1
6737,Dallas Winston,BloodyElbow.com,30,27,2
6737,Tristen Critchfield,Sherdog.com,30,27,3
6737,Chris Nelson,Sherdog.com,30,27,4
6737,Jeff Sherwood,Sherdog.com,30,27,5
6737,,MMABrasil.com.br,30,27,6
6737,Nick Baldwin,BloodyElbow.com,29,28,7
6737,Jason Floyd,TheMMAReport.com,29,28,8
6737,,MMAMania.com,29,28,9
6737,Craig Amos,BleacherReport.com,29,28,10
6737,,MMAJunkie.com,29,28,11
6737,,Wrestling Observer,29,28,12
6737,Luke Thomas,MMAFighting.com,29,28,13
6737,Paul Fontaine,WrestlingObserver.com,29,28,14
6737,Jim Edwards,MMALatestNews.com,29,28,15
6739,John Pollock,Fight Network,29,28,1
6739,Patrick Wyman,BleacherReport.com,29,28,2
6739,Craig Amos,BleacherReport.com,29,28,3
6739,Cory Braiterman,MMAMania.com,29,28,4
6739,Tim Burke,BloodyElbow.com,30,27,5
6739,,MMAJunkie.com,29,28,6
6739,Rob Tatum,CombatPress.com,29,28,7
6739,,Wrestling Observer,29,28,8
6739,Jim Edwards,MMALatestNews.com,29,28,9
6739,Nick Baldwin,BloodyElbow.com,29,28,10
6739,Paul Fontaine,WrestlingObserver.com,29,28,11
6739,Jason Floyd,TheMMAReport.com,29,28,12
6739,Dallas Winston,BloodyElbow.com,29,29,13
6739,Luke Thomas,MMAFighting.com,29,28,14
6739,Jeff Sherwood,Sherdog.com,29,28,15
6739,Chris Nelson,Sherdog.com,29,28,16
6739,Tristen Critchfield,Sherdog.com,29,28,17
6739,,MMABrasil.com.br,29,28,18
6740,Tristen Critchfield,Sherdog.com,48,47,1
6740,Dallas Winston,BloodyElbow.com,48,48,2
6740,Jim Edwards,MMALatestNews.com,48,47,3
6740,Jeff Sherwood,Sherdog.com,48,47,4
6740,Mookie Alexander,BloodyElbow.com,49,46,5
6740,Craig Amos,BleacherReport.com,48,47,6
6740,Paul Fontaine,WrestlingObserver.com,48,47,7
6740,Cory Braiterman,MMAMania.com,49,47,8
6740,Trent Dozier,LastWordOnSports.com,48,47,9
6740,John Pollock,Fight Network,48,47,10
6740,Patrick Wyman,BleacherReport.com,48,47,11
6740,,MMAJunkie.com,48,47,12
6740,Danny Segura,MMAFighting.com,48,47,13
6740,Luke Thomas,MMAFighting.com,48,47,14
6740,,MMAMania.com,48,47,15
6740,Chris Nelson,Sherdog.com,48,47,16
6740,,Wrestling Observer,48,47,17
6740,,SevereMMA.com,48,47,18
6740,,MMABrasil.com.br,48,47,19
6740,Tim Burke,BloodyElbow.com,48,47,20
6740,Jason Floyd,TheMMAReport.com,48,47,21
6740,Nick Baldwin,BloodyElbow.com,49,46,22
6740,Rob Tatum,CombatPress.com,48,47,23
6743,Brian Knapp,Sherdog.com,28,28,1
6743,Chris Nelson,Sherdog.com,28,28,2
6743,Joey Varner,World Series of Fighting,29,28,3
6743,Tristen Critchfield,Sherdog.com,29,28,4
6744,Brian Knapp,Sherdog.com,30,26,1
6744,Paul Fontaine,WrestlingObserver.com,30,26,2
6744,Tristen Critchfield,Sherdog.com,30,27,3
6744,Chris Nelson,Sherdog.com,30,27,4
6744,Joey Varner,World Series of Fighting,30,27,5
6747,Chris Nelson,Sherdog.com,29,28,1
6747,Brian Knapp,Sherdog.com,29,28,2
6747,Tristen Critchfield,Sherdog.com,29,28,3
6750,Brian Knapp,Sherdog.com,30,27,1
6750,Chris Nelson,Sherdog.com,30,27,2
6750,Tristen Critchfield,Sherdog.com,30,28,3
6760,Alex Schlinsky,MMAMania.com,29,27,1
6760,Jordan Breen,Sherdog.com,29,27,2
6760,Ryan Frederick,WrestlingObserver.com,29,27,3
6760,,MMAJunkie.com,29,27,4
6760,Chris Nelson,Sherdog.com,29,27,5
6760,Brian Knapp,Sherdog.com,29,27,6
6760,Tristen Critchfield,Sherdog.com,29,27,7
6760,John Pollock,Fight Network,29,27,8
6760,Steven Kelliher,Tapology.com,28,28,9
6760,Craig Amos,BleacherReport.com,28,28,10
6760,Paul Fontaine,WrestlingObserver.com,28,28,11
6760,Nick Baldwin,BloodyElbow.com,28,28,12
6760,,MMABrasil.com.br,29,27,13
6760,Adrian MacNair,MMAMania.com,29,27,14
6760,Dallas Winston,BloodyElbow.com,29,27,15
6761,Chris Nelson,Sherdog.com,29,28,1
6761,Jordan Breen,Sherdog.com,29,28,2
6761,Alex Schlinsky,MMAMania.com,29,28,3
6761,Dallas Winston,BloodyElbow.com,29,28,4
6761,Adrian MacNair,MMAMania.com,29,28,5
6761,Paul Fontaine,WrestlingObserver.com,29,28,6
6761,,MMABrasil.com.br,29,28,7
6761,Steven Kelliher,Tapology.com,29,28,8
6761,Craig Amos,BleacherReport.com,29,28,9
6761,Ryan Frederick,WrestlingObserver.com,29,28,10
6761,,MMAJunkie.com,29,28,11
6761,Tristen Critchfield,Sherdog.com,29,28,12
6761,Nick Baldwin,BloodyElbow.com,29,28,13
6761,Brian Knapp,Sherdog.com,29,28,14
6762,Danny Segura,MMAFighting.com,30,27,1
6762,John Pollock,Fight Network,30,27,2
6762,Paul Fontaine,WrestlingObserver.com,30,27,3
6762,Adrian MacNair,MMAMania.com,30,27,4
6762,Nick Baldwin,BloodyElbow.com,30,27,5
6762,Steven Kelliher,Tapology.com,30,27,6
6762,Craig Amos,BleacherReport.com,30,27,7
6762,,MMAJunkie.com,30,27,8
6762,Brian Knapp,Sherdog.com,30,27,9
6762,Chris Nelson,Sherdog.com,30,27,10
6762,Jordan Breen,Sherdog.com,30,27,11
6762,Dallas Winston,BloodyElbow.com,30,27,12
6762,Alex Schlinsky,MMAMania.com,30,27,13
6762,Ryan Frederick,WrestlingObserver.com,30,27,14
6762,,MMABrasil.com.br,29,28,15
6762,Tristen Critchfield,Sherdog.com,30,27,16
6764,Chris Nelson,Sherdog.com,30,27,1
6764,Brian Knapp,Sherdog.com,30,27,2
6764,Tristen Critchfield,Sherdog.com,30,27,3
6764,Jordan Breen,Sherdog.com,30,27,4
6764,,MMAJunkie.com,30,27,5
6764,Ryan Frederick,WrestlingObserver.com,30,27,6
6764,Nick Baldwin,BloodyElbow.com,30,27,7
6764,Steven Kelliher,Tapology.com,30,27,8
6764,John Pollock,Fight Network,30,27,9
6764,Paul Fontaine,WrestlingObserver.com,30,26,10
6764,Craig Amos,BleacherReport.com,30,27,11
6764,Adrian MacNair,MMAMania.com,30,27,12
6764,,MMABrasil.com.br,30,27,13
6764,Alex Schlinsky,MMAMania.com,30,27,14
6764,Dallas Winston,BloodyElbow.com,29,28,15
6766,Brian Knapp,Sherdog.com,30,26,1
6766,Tim Burke,BloodyElbow.com,30,27,2
6766,Craig Amos,BleacherReport.com,30,27,3
6766,Chris Nelson,Sherdog.com,30,27,4
6766,Dallas Winston,BloodyElbow.com,30,27,5
6766,Steven Kelliher,Tapology.com,30,28,6
6766,Paul Fontaine,WrestlingObserver.com,30,27,7
6766,Alex Schlinsky,MMAMania.com,29,28,8
6766,,MMABrasil.com.br,29,28,9
6766,,MMAJunkie.com,29,28,10
6766,Tristen Critchfield,Sherdog.com,29,28,11
6766,Ryan Frederick,WrestlingObserver.com,29,28,12
6766,Jordan Breen,Sherdog.com,29,28,13
6766,Adrian MacNair,MMAMania.com,29,28,14
6767,Steven Kelliher,Tapology.com,30,28,1
6767,Dallas Winston,BloodyElbow.com,29,28,2
6767,Alex Schlinsky,MMAMania.com,29,28,3
6767,Ryan Frederick,WrestlingObserver.com,29,28,4
6767,Tristen Critchfield,Sherdog.com,29,28,5
6767,Jim Edwards,MMALatestNews.com,29,28,6
6767,Patrick Wyman,BleacherReport.com,29,28,7
6767,,SevereMMA.com,29,28,8
6767,Chris Nelson,Sherdog.com,30,27,9
6767,,MMAJunkie.com,29,28,10
6767,Paul Fontaine,WrestlingObserver.com,30,27,11
6767,Craig Amos,BleacherReport.com,30,27,12
6767,Jordan Breen,Sherdog.com,30,27,13
6767,,MMABrasil.com.br,30,27,14
6767,Adrian MacNair,MMAMania.com,30,27,15
6767,Brian Knapp,Sherdog.com,30,27,16
6769,,SevereMMA.com,30,27,1
6769,Steven Kelliher,Tapology.com,30,28,2
6769,,MMABrasil.com.br,29,28,3
6769,Craig Amos,BleacherReport.com,29,28,4
6769,Tristen Critchfield,Sherdog.com,29,28,5
6769,Brian Knapp,Sherdog.com,29,28,6
6769,Chuck Mindenhall,MMAFighting.com,29,28,7
6769,,MMAJunkie.com,30,27,8
6769,Dallas Winston,BloodyElbow.com,29,28,9
6769,Jim Edwards,MMALatestNews.com,30,27,10
6769,Ryan Frederick,WrestlingObserver.com,30,27,11
6769,José Youngs,TheMMACorner.com,30,27,12
6769,Alex Schlinsky,MMAMania.com,30,27,13
6769,Chris Nelson,Sherdog.com,30,27,14
6769,Jordan Breen,Sherdog.com,30,27,15
6769,Patrick Wyman,BleacherReport.com,30,27,16
6769,Paul Fontaine,WrestlingObserver.com,29,28,17
6769,Adrian MacNair,MMAMania.com,30,27,18
6772,Tristen Critchfield,Sherdog.com,30,27,1
6772,Danny Segura,MMAFighting.com,30,27,2
6772,Adrian MacNair,MMAMania.com,30,27,3
6772,Nick Baldwin,BloodyElbow.com,30,27,4
6772,Jordan Breen,Sherdog.com,30,27,5
6772,Chris Nelson,Sherdog.com,30,27,6
6772,Dallas Winston,BloodyElbow.com,30,27,7
6772,Craig Amos,BleacherReport.com,30,27,8
6772,,MMAMania.com,30,27,9
6772,Dave Meltzer,Wrestling Observer,30,27,10
6772,Paul Fontaine,WrestlingObserver.com,30,27,11
6772,Rob Tatum,CombatPress.com,30,27,12
6772,,MMAJunkie.com,30,27,13
6775,Craig Amos,BleacherReport.com,30,27,1
6775,Dave Meltzer,Wrestling Observer,30,27,2
6775,,MMAMania.com,30,27,3
6775,Chris Nelson,Sherdog.com,30,27,4
6775,Tristen Critchfield,Sherdog.com,30,27,5
6775,Jordan Breen,Sherdog.com,30,27,6
6775,,MMAJunkie.com,30,27,7
6775,Paul Fontaine,WrestlingObserver.com,30,27,8
6775,Adrian MacNair,MMAMania.com,30,27,9
6775,José Youngs,TheMMACorner.com,30,27,10
6775,Jim Edwards,MMALatestNews.com,30,27,11
6775,Rob Tatum,CombatPress.com,30,27,12
6775,Tim Burke,BloodyElbow.com,30,27,13
6775,Dallas Winston,BloodyElbow.com,30,26,14
6775,,MMABrasil.com.br,30,27,15
6777,Craig Amos,BleacherReport.com,29,28,1
6777,,MMABrasil.com.br,30,27,2
6777,,MMAJunkie.com,30,27,3
6777,Dallas Winston,BloodyElbow.com,29,27,4
6777,Adrian MacNair,MMAMania.com,29,28,5
6777,Jim Edwards,MMALatestNews.com,29,28,6
6777,Paul Fontaine,WrestlingObserver.com,29,28,7
6777,Dave Meltzer,Wrestling Observer,29,28,8
6777,Tim Burke,BloodyElbow.com,30,27,9
6777,,MMAMania.com,29,28,10
6777,Chris Nelson,Sherdog.com,29,28,11
6777,Tristen Critchfield,Sherdog.com,29,28,12
6777,Rob Tatum,CombatPress.com,30,27,13
6777,Jordan Breen,Sherdog.com,29,28,14
6780,,MMABrasil.com.br,30,27,1
6780,,MMAJunkie.com,30,27,2
6780,Jordan Breen,Sherdog.com,30,27,3
6780,Dave Meltzer,Wrestling Observer,29,28,4
6780,Nick Baldwin,BloodyElbow.com,30,27,5
6780,Jim Edwards,MMALatestNews.com,30,27,6
6780,Paul Fontaine,WrestlingObserver.com,30,27,7
6780,,MMAMania.com,30,27,8
6780,Tristen Critchfield,Sherdog.com,30,27,9
6780,Rob Tatum,CombatPress.com,30,27,10
6780,,SevereMMA.com,30,27,11
6780,Dallas Winston,BloodyElbow.com,30,26,12
6780,Tim Burke,BloodyElbow.com,30,27,13
6780,Chris Nelson,Sherdog.com,30,27,14
6781,Tristen Critchfield,Sherdog.com,30,26,1
6781,Jordan Breen,Sherdog.com,30,26,2
6781,,SevereMMA.com,30,27,3
6781,Paul Fontaine,WrestlingObserver.com,30,27,4
6781,Chris Nelson,Sherdog.com,30,26,5
6781,Dave Meltzer,Wrestling Observer,30,27,6
6781,Dallas Winston,BloodyElbow.com,30,27,7
6781,,MMAMania.com,30,27,8
6781,Craig Amos,BleacherReport.com,30,26,9
6781,Rob Tatum,CombatPress.com,30,26,10
6781,Nick Baldwin,BloodyElbow.com,30,27,11
6781,,MMABrasil.com.br,30,27,12
6781,,MMAJunkie.com,30,27,13
6782,Jordan Breen,Sherdog.com,29,29,1
6782,,MMAMania.com,29,28,2
6782,Dallas Winston,BloodyElbow.com,29,28,3
6782,Chuck Mindenhall,MMAFighting.com,29,28,4
6782,Rob Tatum,CombatPress.com,29,28,5
6782,Adrian MacNair,MMAMania.com,29,28,6
6782,Paul Fontaine,WrestlingObserver.com,29,28,7
6782,Tim Burke,BloodyElbow.com,29,28,8
6782,Jim Edwards,MMALatestNews.com,29,28,9
6782,,SevereMMA.com,29,28,10
6782,Craig Amos,BleacherReport.com,29,28,11
6782,Tristen Critchfield,Sherdog.com,29,28,12
6782,,MMAJunkie.com,29,28,13
6782,Nick Baldwin,BloodyElbow.com,29,28,14
6782,Chris Nelson,Sherdog.com,29,29,15
6787,Steven Rondina,BleacherReport.com,30,27,1
6787,Chris Nelson,Sherdog.com,30,27,2
6787,Tristen Critchfield,Sherdog.com,30,27,3
