event_id,bankroll,cumulative_bets,cumulative_wagered,cumulative_return
46effbd1135423c5,969.66,5,49.41,19.07
4512e46543b960ad,915.91,12,145.46,61.37
6a8a06b542e1516d,907.1,14,159.08,66.18
865aa315ea62c511,874.49,18,191.69,66.18
b4ad3a06ee4d660c,874.49,18,191.69,66.18
20e403a1acfef130,875.48,20,194.56,70.04
47b7e4e60813b7b2,875.48,20,194.56,70.04
c0231720fe516994,889.87,24,231.89,121.76
e7bfdb5e0112891e,882.81,25,238.95,121.76
ed069a95aaaf4f56,900.49,33,324.57,225.06
bc7f7f0ba3db74d2,900.49,33,324.57,225.06
5df10509264586e5,897.92,34,327.14,225.06
1c7cce2f5c17160d,888.81,39,368.89,257.7
1507214bbc7a79e2,884.84,43,374.9,259.74
90e7447d8b7f3f35,884.84,43,374.9,259.74
353de740bb6c7e75,884.84,43,374.9,259.74
99bf06f20491cb54,889.38,53,478.32,367.7
23bd78c3f89bdb54,889.38,53,478.32,367.7
686cccbf1a4de453,889.38,53,478.32,367.7
d7907a9a968e4d29,906.25,59,532.0,438.25
9f3d6ddef3d3cccc,892.87,64,563.8,456.67
ff9578cdbfabd323,892.87,64,563.8,456.67
f4a031ac205ac580,852.36,72,628.3,480.66
a3244e3238541482,852.36,72,628.3,480.66
d86e913c548c07c2,852.36,72,628.3,480.66
1979c80150f630c4,852.36,72,628.3,480.66
9211aae062b799d6,835.75,77,652.29,488.04
cc5834a495d1ea08,835.75,77,652.29,488.04
d6b68eaf4b68b160,835.75,77,652.29,488.04
a7724f51e32e763e,835.75,77,652.29,488.04
a25b71fe5e31fa97,821.32,85,737.37,558.69
d856a0080ac09ed7,821.32,85,737.37,558.69
caced97768818230,821.32,85,737.37,558.69
e7bc606d269896aa,821.32,85,737.37,558.69
30e8b4505f5ccf92,821.32,85,737.37,558.69
9e30f69cc0869301,821.32,85,737.37,558.69
bcd124bcd3d5be46,821.32,85,737.37,558.69
eaa0a728cc91ef60,814.71,91,766.27,580.98
04076783ca83d6ae,814.71,91,766.27,580.98
fc1868f56d3036eb,906.23,96,843.4,749.63
02177caefe7c07d4,920.15,104,894.24,814.39
602bb270f2bdbf02,920.15,104,894.24,814.39
7cf20446453f852b,920.44,111,916.38,836.82
15515e797aedc137,926.65,115,941.3,867.95
d181689653115b6a,925.02,119,961.26,886.28
daa89f01e1c0f42a,925.02,119,961.26,886.28
7929be8290289a47,920.89,120,965.39,886.28
eed2b71d77d95416,1042.4,126,1024.86,1067.26
49e7e05f902479ca,1046.57,129,1085.67,1132.24
620be7e0712d431b,1040.54,132,1091.7,1132.24
ad99fa5325519169,1030.07,134,1102.17,1132.24
67ec58d7cf599835,996.82,137,1135.42,1132.24
3144121470023e9a,996.82,137,1135.42,1132.24
f5990c11974d8e9c,1048.79,139,1161.28,1210.07
d29b5c4f22c6357d,1048.79,139,1161.28,1210.07
2eae41f61776c60f,1048.79,139,1161.28,1210.07
ac5f67109accb482,1046.9,140,1163.17,1210.07
8215e4fe24e8e81b,1023.5,143,1195.12,1218.62
35585d970300d45a,1144.31,150,1289.08,1433.39
b45d6b73f4ca4467,1151.16,155,1301.48,1452.64
4f732e58ed907eff,1162.85,161,1347.32,1510.17
322a56923b396b4d,1162.85,161,1347.32,1510.17
03b1e846b09f721d,1162.85,161,1347.32,1510.17
c0342805a1948cbb,1203.23,165,1396.83,1600.06
d5ae8074631762fc,1203.23,165,1396.83,1600.06
8d49545dadf9b919,1203.23,165,1396.83,1600.06
852454c572675334,1203.23,165,1396.83,1600.06
1ef0eae31904e534,1177.99,170,1490.07,1668.06
33a331684283900f,1195.94,176,1539.19,1735.13
20821819c401ced8,1195.94,176,1539.19,1735.13
42c96a9c4802e2e1,1068.86,181,1666.27,1735.13
aa3153a9941b4d44,1064.44,186,1702.22,1766.66
de25520d54eab12d,1140.3,187,1725.56,1865.86
c7ac79839e86ce33,1136.41,191,1729.45,1865.86
d1d20e651e6cbc02,1136.41,191,1729.45,1865.86
2a74bbba57058f12,1136.41,191,1729.45,1865.86
7a703c565ccaa18f,1136.41,191,1729.45,1865.86
c046100aea0dba9a,1155.19,197,1774.53,1929.72
d4da8995fc91e7ef,1155.19,197,1774.53,1929.72
84283233ec42be5f,1142.39,199,1787.33,1929.72
b5882371e2a3900d,1142.39,199,1787.33,1929.72
a7a79b8efbceaaac,1142.39,199,1787.33,1929.72
6546af7ab545b90c,1194.93,202,1844.38,2039.31
2d5fbe2103f97053,1194.93,202,1844.38,2039.31
e96d8538d3f9d0ed,1194.93,202,1844.38,2039.31
80eacd4da0617c57,1194.93,202,1844.38,2039.31
487c170da059857d,1194.93,202,1844.38,2039.31
9649d75defe0dedb,1194.93,202,1844.38,2039.31
b0550072e5f0afa7,1194.93,202,1844.38,2039.31
7dcf06c1967801c1,1200.61,205,1854.87,2055.48
c912f676692c353a,1262.44,211,1917.74,2180.18
351264d11286d09a,1221.67,214,1958.51,2180.18
9de7c97e1c0d7927,1307.09,222,2105.63,2412.72
6b8f28da9a483049,1307.09,222,2105.63,2412.72
cbc071cb20ea59c7,1379.32,226,2146.09,2525.41
e31502e3f79d00c5,1378.7,229,2156.13,2534.83
b16a7e6a627e9789,1389.03,234,2226.36,2615.39
c0c1bc0766df4c00,1389.03,234,2226.36,2615.39
6c9383ffab2725a5,1389.03,234,2226.36,2615.39
2f8f3c69522db931,1468.75,240,2353.26,2822.01
9e0f28d1f639ad73,1475.75,245,2416.88,2892.63
abcf7e55a0a9ed89,1475.75,245,2416.88,2892.63
03da33a102d9a45f,1527.2,248,2461.61,2988.81
e5d03e4d966126bd,1449.54,256,2606.71,3056.25
70167689d6a01793,1449.54,256,2606.71,3056.25
2c104b7e59a72629,1450.15,260,2630.22,3080.37
a79bfbc01b2264d6,1467.16,264,2650.0,3117.16
4834ff149dc9542a,1518.24,269,2735.46,3253.7
94a5aaf573f780ad,1518.24,269,2735.46,3253.7
1bf49bf829964144,1518.24,269,2735.46,3253.7
3cf68c1d17f66af7,1478.96,274,2854.55,3333.51
0941df56f6ac954b,1478.96,274,2854.55,3333.51
3ae10ac4df3df05c,1478.96,274,2854.55,3333.51
df05aa15b2d66f57,1478.96,274,2854.55,3333.51
fd87b1bbfcde9d5e,1517.73,277,2897.78,3415.51
8d5daf67983b65ba,1517.73,277,2897.78,3415.51
81ca2c245b19b3c5,1467.82,283,2955.09,3422.91
b09890ba7ce1d1e2,1467.82,283,2955.09,3422.91
4565d435005319c0,1467.82,283,2955.09,3422.91
74fefd43f073cd2f,1467.82,283,2955.09,3422.91
0c1773639c795466,1467.82,283,2955.09,3422.91
44aa652b181bcf68,1488.55,287,3014.51,3503.06
b26d3e3746fb4024,1497.88,290,3019.56,3517.44
5df17b3620145578,1484.18,294,3065.27,3549.45
33b2f68ef95252e0,1481.88,296,3067.57,3549.45
fc9a9559a05f2704,1481.88,296,3067.57,3549.45
0b5b6876c2a4723f,1447.85,302,3120.51,3568.36
53278852bcd91e11,1492.82,308,3210.93,3703.75
898337ef520fe4d3,1492.82,308,3210.93,3703.75
5f8e00c27b7e7410,1492.82,308,3210.93,3703.75
dfb965c9824425db,1502.28,310,3219.73,3722.01
14b9e0f2679a2205,1515.42,315,3286.16,3801.58
4c12aa7ca246e7a4,1515.42,315,3286.16,3801.58
1e13936d708bcff7,1494.55,319,3312.12,3806.67
2eab7a6c8b0ed8cc,1500.47,322,3320.04,3820.51
c32eab6c2119e989,1502.13,324,3340.32,3842.45
dbd198f780286aca,1449.31,330,3430.16,3879.47
18f5669a92e99d92,1449.31,330,3430.16,3879.47
ddbd0d6259ce57cc,1457.09,335,3469.11,3926.2
dde70a112e053a6c,1457.09,335,3469.11,3926.2
3746e21bb508391a,1458.77,337,3474.52,3933.29
7a82635ffa9b59fe,1458.77,337,3474.52,3933.29
bda04c573563cc2e,1458.77,337,3474.52,3933.29
af1e5c64b8663aa0,1487.29,339,3499.01,3986.3
e29cf523ebd155c5,1479.21,341,3511.5,3990.71
542db012217ecb83,1424.05,344,3566.66,3990.71
9c37681096c6f3a9,1424.05,344,3566.66,3990.71
831b937811804dad,1424.05,344,3566.66,3990.71
