event_id,bankroll,cumulative_bets,cumulative_wagered,cumulative_return
46effbd1135423c5,872.94,5,154.51,27.45
4512e46543b960ad,763.39,11,336.58,99.97
6a8a06b542e1516d,761.82,16,401.88,163.7
865aa315ea62c511,687.46,20,476.24,163.7
b4ad3a06ee4d660c,632.74,24,530.96,163.7
20e403a1acfef130,645.23,29,586.36,231.59
47b7e4e60813b7b2,624.48,34,673.69,298.17
c0231720fe516994,643.91,39,794.49,438.4
e7bfdb5e0112891e,602.03,41,836.37,438.4
ed069a95aaaf4f56,631.7,50,972.24,603.94
bc7f7f0ba3db74d2,602.78,51,1001.16,603.94
5df10509264586e5,583.7,54,1068.89,652.59
1c7cce2f5c17160d,574.97,60,1163.08,738.05
1507214bbc7a79e2,531.57,64,1236.55,768.12
90e7447d8b7f3f35,519.63,68,1273.58,793.21
353de740bb6c7e75,440.15,75,1353.06,793.21
99bf06f20491cb54,427.79,84,1453.55,881.34
23bd78c3f89bdb54,454.68,89,1510.77,965.45
686cccbf1a4de453,421.76,92,1543.69,965.45
d7907a9a968e4d29,442.33,98,1627.34,1069.67
9f3d6ddef3d3cccc,413.7,104,1689.31,1103.01
ff9578cdbfabd323,445.94,110,1735.02,1180.96
f4a031ac205ac580,376.72,116,1822.62,1199.34
a3244e3238541482,376.72,116,1822.62,1199.34
d86e913c548c07c2,496.85,122,1882.31,1379.16
1979c80150f630c4,519.37,124,1907.63,1427.0
9211aae062b799d6,451.8,128,1975.2,1427.0
cc5834a495d1ea08,419.74,134,2029.8,1449.54
d6b68eaf4b68b160,407.6,138,2073.2,1480.8
a7724f51e32e763e,394.4,143,2103.15,1497.55
a25b71fe5e31fa97,391.21,151,2186.88,1578.09
d856a0080ac09ed7,373.44,157,2226.75,1600.19
caced97768818230,370.39,163,2268.18,1638.57
e7bc606d269896aa,392.93,169,2312.74,1705.67
30e8b4505f5ccf92,445.58,173,2367.91,1813.49
9e30f69cc0869301,438.9,178,2414.65,1853.55
bcd124bcd3d5be46,356.31,184,2497.24,1853.55
eaa0a728cc91ef60,357.39,190,2532.63,1890.02
04076783ca83d6ae,349.29,192,2546.29,1895.58
fc1868f56d3036eb,434.33,195,2611.75,2046.08
02177caefe7c07d4,508.86,202,2705.42,2214.28
602bb270f2bdbf02,523.31,207,2775.43,2298.74
7cf20446453f852b,594.3,216,2884.75,2479.05
15515e797aedc137,663.83,221,2957.89,2621.72
d181689653115b6a,627.8,226,3038.71,2666.51
daa89f01e1c0f42a,618.04,231,3098.13,2716.17
7929be8290289a47,565.14,235,3158.85,2723.99
eed2b71d77d95416,681.77,240,3217.46,2899.23
49e7e05f902479ca,636.89,245,3334.28,2971.17
620be7e0712d431b,573.47,249,3397.7,2971.17
ad99fa5325519169,569.19,254,3450.33,3019.52
67ec58d7cf599835,501.33,258,3518.19,3019.52
3144121470023e9a,472.9,266,3597.14,3070.04
f5990c11974d8e9c,567.67,271,3666.27,3233.94
d29b5c4f22c6357d,567.67,271,3666.27,3233.94
2eae41f61776c60f,495.67,275,3738.27,3233.94
ac5f67109accb482,450.83,278,3783.11,3233.94
8215e4fe24e8e81b,444.77,283,3873.14,3317.91
35585d970300d45a,560.2,290,3947.39,3507.59
b45d6b73f4ca4467,604.61,296,4050.07,3654.68
4f732e58ed907eff,612.44,304,4159.75,3772.19
322a56923b396b4d,587.78,310,4248.69,3836.47
03b1e846b09f721d,578.32,315,4309.42,3887.74
c0342805a1948cbb,659.83,322,4404.53,4064.36
d5ae8074631762fc,713.43,327,4462.96,4176.39
8d49545dadf9b919,622.14,331,4554.25,4176.39
852454c572675334,604.06,338,4664.89,4268.95
1ef0eae31904e534,598.34,344,4771.59,4369.93
33a331684283900f,679.09,349,4859.74,4538.83
20821819c401ced8,666.68,355,4973.59,4640.27
42c96a9c4802e2e1,530.14,361,5110.13,4640.27
aa3153a9941b4d44,501.72,366,5177.16,4678.88
de25520d54eab12d,610.56,369,5221.62,4832.18
c7ac79839e86ce33,538.64,372,5293.54,4832.18
d1d20e651e6cbc02,566.08,376,5354.7,4920.78
2a74bbba57058f12,525.61,381,5409.86,4935.47
7a703c565ccaa18f,539.34,383,5420.8,4960.14
c046100aea0dba9a,537.93,391,5505.46,5043.39
d4da8995fc91e7ef,552.98,394,5565.65,5118.63
84283233ec42be5f,536.95,398,5625.1,5162.05
b5882371e2a3900d,533.79,399,5628.26,5162.05
a7a79b8efbceaaac,523.91,401,5638.14,5162.05
6546af7ab545b90c,597.03,405,5707.44,5304.47
2d5fbe2103f97053,588.62,408,5733.78,5322.4
e96d8538d3f9d0ed,599.76,413,5816.58,5416.34
80eacd4da0617c57,586.11,415,5830.23,5416.34
487c170da059857d,842.39,421,5972.93,5815.32
9649d75defe0dedb,842.39,421,5972.93,5815.32
b0550072e5f0afa7,872.56,426,6027.59,5900.15
7dcf06c1967801c1,944.89,428,6108.62,6053.51
c912f676692c353a,1075.12,432,6208.65,6283.77
351264d11286d09a,933.86,437,6349.91,6283.77
9de7c97e1c0d7927,1024.37,445,6564.84,6589.21
6b8f28da9a483049,1024.37,445,6564.84,6589.21
cbc071cb20ea59c7,1246.01,448,6669.08,6915.09
e31502e3f79d00c5,1320.13,451,6792.08,7112.21
b16a7e6a627e9789,1324.63,456,7024.97,7349.6
c0c1bc0766df4c00,1281.47,458,7068.13,7349.6
6c9383ffab2725a5,1281.47,458,7068.13,7349.6
2f8f3c69522db931,1465.36,463,7300.53,7765.89
9e0f28d1f639ad73,1600.14,468,7522.58,8122.72
abcf7e55a0a9ed89,1594.57,471,7578.26,8172.83
03da33a102d9a45f,1855.26,475,7826.55,8681.81
e5d03e4d966126bd,1572.69,482,8157.79,8730.48
70167689d6a01793,1616.0,487,8250.78,8866.78
2c104b7e59a72629,1659.16,492,8418.26,9077.42
a79bfbc01b2264d6,1743.17,496,8608.73,9351.9
4834ff149dc9542a,1982.65,502,8937.74,9920.39
94a5aaf573f780ad,1937.4,503,8982.99,9920.39
1bf49bf829964144,1924.55,506,9104.34,10028.89
3cf68c1d17f66af7,1811.44,510,9431.2,10242.64
0941df56f6ac954b,1886.78,513,9520.65,10407.43
3ae10ac4df3df05c,1932.84,517,9632.46,10565.3
df05aa15b2d66f57,2045.96,520,9724.18,10770.14
fd87b1bbfcde9d5e,2254.84,524,9957.66,11212.5
8d5daf67983b65ba,2153.78,526,10077.3,11231.08
81ca2c245b19b3c5,1850.62,531,10380.46,11231.08
b09890ba7ce1d1e2,1680.45,536,10566.66,11247.11
4565d435005319c0,1743.14,541,10705.06,11448.2
74fefd43f073cd2f,1737.02,548,10988.18,11725.2
0c1773639c795466,2061.51,555,11226.74,12288.25
44aa652b181bcf68,2172.13,561,11545.4,12717.53
b26d3e3746fb4024,2325.15,566,11775.13,13100.28
5df17b3620145578,2325.15,566,11775.13,13100.28
33b2f68ef95252e0,2234.93,571,11990.52,13225.45
fc9a9559a05f2704,2328.51,573,12057.02,13385.53
0b5b6876c2a4723f,2283.34,578,12295.45,13578.79
53278852bcd91e11,2479.2,584,12621.95,14101.15
898337ef520fe4d3,2788.47,587,12771.22,14559.69
5f8e00c27b7e7410,2750.04,593,12981.53,14731.57
dfb965c9824425db,2983.07,596,13215.32,15198.39
14b9e0f2679a2205,3014.5,600,13480.51,15495.01
4c12aa7ca246e7a4,3027.6,603,13554.05,15581.65
1e13936d708bcff7,2920.81,610,13849.29,15770.1
2eab7a6c8b0ed8cc,2998.74,615,14195.25,16193.99
c32eab6c2119e989,2910.86,618,14344.39,16255.25
dbd198f780286aca,2622.56,625,14775.55,16398.11
18f5669a92e99d92,2732.57,630,15030.93,16763.5
ddbd0d6259ce57cc,2667.11,636,15407.65,17074.76
dde70a112e053a6c,2697.69,643,15756.52,17454.21
3746e21bb508391a,2727.82,648,15879.85,17607.67
7a82635ffa9b59fe,2598.8,652,16115.54,17714.34
bda04c573563cc2e,2502.61,655,16211.73,17714.34
af1e5c64b8663aa0,2678.31,659,16376.84,18055.15
e29cf523ebd155c5,2658.3,663,16520.62,18178.92
542db012217ecb83,2358.4,667,16820.52,18178.92
9c37681096c6f3a9,2606.08,673,17179.13,18785.21
831b937811804dad,2606.08,673,17179.13,18785.21
e69c5ce12f4e762b,2503.9,677,17291.59,18795.49
805ad1801eb26abb,2441.04,682,17505.95,18946.99
fd4578cac86d75ca,2377.43,689,17901.68,19279.11
d4f364dd076bb0e2,2393.08,693,18224.69,19617.77
c3c38c86f5ab9b5c,2132.59,697,18485.18,19617.77
ad044be25c94dcfd,2261.57,700,18572.02,19833.59
41dca66f9dadfc86,1975.95,708,18954.52,19930.47
3bc27ec15facbcf3,1927.15,710,19069.36,19996.51
bbb15f301e4a490a,1889.98,715,19232.3,20122.28
992c82450d96f726,1878.0,721,19564.36,20442.36
398b440e73d55b8b,1688.79,726,19753.57,20442.36
d0d43cb9b14f231c,1837.93,730,19868.91,20706.84
e49c2db95e572dc8,1959.77,734,20068.37,21028.14
307064d3e0f036c2,2052.22,738,20243.95,21296.17
56116537d71a578c,2155.1,748,20634.13,21789.23
4304992c2acc187b,2665.76,753,21032.15,22697.91
a1153013cb5f628f,2507.69,756,21190.22,22697.91
3f7c14c7eca7195d,2503.01,757,21194.9,22697.91
bfe95ec546692b13,2637.99,762,21413.74,23051.73
81b57acd6975ac06,2692.42,765,21548.61,23241.03
6e2b1d631832921d,2700.69,772,21863.0,23563.69
8c90c1563972e44d,2700.69,772,21863.0,23563.69
c36e1f4fa755ffb4,2543.1,773,22020.59,23563.69
6597b611f1c32555,2266.93,778,22501.03,23767.96
9114c8ded5ccd71d,2835.31,783,22813.46,24648.77
4a35913bd9aa4161,2787.03,785,22938.41,24725.44
27541033b97c076d,2642.82,792,23387.81,25030.63
d57e6a8971b6d2bd,2949.15,796,23585.99,25535.14
58a36b4ccf5dc30e,2758.87,801,23974.73,25733.6
744f50016c39c26c,2951.39,805,24197.09,26148.48
277ffed20cf07aea,2764.62,809,24526.62,26291.24
3b2485c8d5c8b580,2982.36,815,24920.86,26903.22
0b64d0fed453ef7f,2982.36,815,24920.86,26903.22
9ddfb3369a3b0394,3042.09,821,25387.21,27429.3
a1d6b308781aa2f5,3121.09,823,25442.08,27563.17
8a0be41c0380188d,3149.29,829,25981.72,28131.01
40389d39a92f5bfa,3080.14,832,26125.82,28205.96
e57f0b06ea39e360,3485.54,837,26598.7,29084.24
320edfb0332b7073,3956.09,841,27053.08,30009.17
972197a8c61ac413,3791.28,846,27444.46,30235.74
2f13e4020cea5b38,3847.86,855,28098.71,30946.57
0db9d2486d564a3c,4745.76,858,28452.4,32198.16
b9532d815060de7f,4625.68,860,28682.77,32308.45
4c27ca8c8481f79a,4625.68,860,28682.77,32308.45
0eec866a077889f0,4625.68,860,28682.77,32308.45
e15d0a2519d6a0b5,4057.68,866,29316.49,32374.17
d247691a6c0e9034,3957.83,870,29772.66,32730.49
8f4616698508f24d,3982.91,875,30265.55,33248.46
8a9c6c4301f6d088,4162.58,882,30988.99,34151.57
3974fa35c917af1d,3902.81,888,31248.76,34151.57
48e093ea1f43a053,3418.85,894,31732.72,34151.57
b5abaa65f87938eb,3972.02,898,32128.67,35100.69
c95fbc085e17a532,4143.58,906,32883.45,36027.03
509697e08673d2e5,3852.52,910,33230.96,36083.48
ef927e4fe2117ab8,4336.88,917,33827.68,37164.56
2a470ad41c22c25a,4121.42,925,34651.93,37773.35
f5585e675af7afd4,4093.81,928,35025.0,38118.81
335ad945324c3a2e,3880.47,931,35362.21,38242.68
883922e5cd6d8473,3981.29,936,35850.92,38832.21
cbb682f5fcc44bfc,3556.63,940,36275.58,38832.21
77940e45bc86208e,3364.64,946,36509.82,38874.46
f6a7b02c42e9fc5b,3072.47,950,37036.09,39108.56
75e0d3cc2262b732,2802.98,956,37345.45,39148.43
1f9344211ca7fd60,2508.15,967,37915.86,39424.01
1d00756835ca67c9,2270.11,975,38362.36,39632.47
1fac46d466abd5b8,2621.39,981,38728.28,40349.67
3a97fda0de6f1fa4,2416.9,989,39118.44,40535.34
8753e125f4499816,2634.28,997,39648.76,41283.04
236a37d96d476164,3051.82,1001,39956.47,42008.29
6bf5a7d3e081ade2,2972.7,1007,40432.36,42405.06
253d3f9e97ca149a,2873.66,1012,40826.91,42700.57
60ba33c3f555a7a3,2817.82,1016,41055.41,42873.23
a6c32678efd4f434,3039.13,1023,41649.48,43688.61
57591bbf1623574e,2928.17,1029,41971.27,43899.44
3a24769a4855040a,2822.08,1035,42338.53,44160.61
a0a680fe2f6cc8e6,3338.79,1041,42828.49,45167.28
eb42d4febfafefd1,3606.1,1049,43358.26,45964.36
4a9e305633f3ef47,3061.38,1057,43982.27,46043.65
31da66df48c0c1a0,2904.73,1067,44602.83,46507.56
8fd76e1b49c00ae2,2888.36,1075,44990.0,46878.36
319c15b8aac5bfde,3142.1,1081,45536.69,47678.79
b0a6124751a56bc4,2660.49,1088,46177.82,47838.31
8f6a18831a120817,2935.0,1093,46484.8,48419.8
a23e63184c65f5b8,3259.34,1102,46890.32,49149.66
4f853e98886283cf,3259.34,1102,46890.32,49149.66
00a905a4a4a2b071,3332.07,1105,47097.35,49429.42
93bf96be327fcd98,3332.07,1105,47097.35,49429.42
8d477c3fbe001f9d,3360.44,1112,47722.88,50083.32
4f670b7972fa0a2e,3970.92,1116,48063.87,51034.79
49c29e57d4e2be6f,4249.81,1120,48295.64,51545.45
885e7f70dcac0007,3696.06,1129,49248.88,51944.94
be5aab761c40ef35,3695.67,1135,49738.82,52434.49
756f45905fb20cb5,3406.92,1141,50027.57,52434.49
b3b6e80b7d5f8f0d,3178.62,1150,50713.06,52891.68
012fc7cd0779c09a,3026.65,1152,50865.03,52891.68
b23388ff8ac6637b,3488.82,1161,51427.69,53916.51
f65a0eb902f9476b,2910.34,1167,52068.83,53979.17
56ec58954158966a,2953.44,1173,52423.08,54376.52
2e2cdb6e9eb84bb9,2887.57,1178,52494.3,54381.87
5717efc6f271cd52,2471.12,1187,53006.69,54477.81
d26394fc0e8e880a,2388.95,1193,53239.64,54628.59
01dd4cdc2446f665,2235.63,1197,53407.36,54642.99
f21a3d68fb9df387,2124.7,1205,53818.45,54943.15
806975e1b4f47b27,2147.04,1212,54071.09,55218.13
1ccff7f0cfdf85eb,2147.04,1212,54071.09,55218.13
35080a7f406f9ab3,2527.03,1220,54496.18,56023.21
e4bb7e483c4ad318,2652.6,1225,54735.96,56388.56
aec273fcb765330d,2495.76,1231,55122.96,56618.72
3dc3022232b79c7a,2495.76,1231,55122.96,56618.72
15b1b21cd743d652,2648.54,1239,55451.75,57100.29
6fb1ba67bef41b37,2311.68,1243,55852.49,57164.17
51b1e2fd9872005b,2140.51,1248,56168.86,57309.37
3c6976f8182d9527,2119.42,1253,56520.76,57640.18
901cddcbfa079097,1936.96,1260,56918.22,57855.18
6f812143641ceff8,1833.84,1266,57272.27,58106.11
7abe471b61725980,1827.24,1271,57520.97,58348.21
b6c6d1731ff00eeb,2053.96,1275,57667.9,58721.86
b9415726dc3ec526,1953.39,1279,57844.14,58797.53
a780d16cf7eed44d,2340.98,1284,58084.17,59425.15
e9e1acc96536bb4f,2482.32,1288,58221.04,59703.36
6085ceb59087514b,2326.09,1291,58480.38,59806.47
c9885b1b7c7055a0,2298.72,1294,58509.14,59807.86
1174782eacde9b0c,2110.76,1302,58862.14,59972.9
ccd58ff71e260ed5,2115.24,1308,59158.37,60273.61
