event_id,bankroll,cumulative_bets,cumulative_wagered,cumulative_return
46effbd1135423c5,860.93,7,139.07,0.0
4512e46543b960ad,735.15,13,264.85,0.0
6a8a06b542e1516d,719.39,18,349.61,69.0
865aa315ea62c511,644.68,23,424.32,69.0
b4ad3a06ee4d660c,567.74,30,504.26,72.0
20e403a1acfef130,649.52,34,556.22,205.74
47b7e4e60813b7b2,664.78,41,624.42,289.2
c0231720fe516994,658.81,48,702.76,361.57
e7bfdb5e0112891e,638.01,54,783.79,421.8
ed069a95aaaf4f56,665.52,64,877.56,543.08
bc7f7f0ba3db74d2,658.1,70,952.83,610.93
5df10509264586e5,630.44,72,1005.07,635.51
1c7cce2f5c17160d,651.58,80,1079.64,731.22
1507214bbc7a79e2,604.28,85,1142.14,746.42
90e7447d8b7f3f35,622.86,91,1194.54,817.4
353de740bb6c7e75,534.0,99,1286.86,820.86
99bf06f20491cb54,497.29,108,1366.31,863.6
23bd78c3f89bdb54,554.86,114,1425.64,980.5
686cccbf1a4de453,514.41,119,1489.45,1003.86
d7907a9a968e4d29,465.06,125,1565.02,1030.08
9f3d6ddef3d3cccc,445.52,132,1625.78,1071.3
ff9578cdbfabd323,478.37,139,1682.38,1160.75
f4a031ac205ac580,449.04,146,1750.95,1199.99
a3244e3238541482,449.04,146,1750.95,1199.99
d86e913c548c07c2,580.36,154,1817.58,1397.94
1979c80150f630c4,542.09,160,1870.37,1412.46
9211aae062b799d6,476.55,165,1940.17,1416.72
cc5834a495d1ea08,437.89,172,1994.78,1432.67
d6b68eaf4b68b160,401.03,177,2035.87,1436.9
a7724f51e32e763e,403.42,183,2075.21,1478.63
a25b71fe5e31fa97,397.75,191,2133.39,1531.14
d856a0080ac09ed7,394.97,199,2190.51,1585.48
caced97768818230,397.35,205,2241.52,1638.87
e7bc606d269896aa,385.51,211,2284.99,1670.5
30e8b4505f5ccf92,416.16,216,2339.38,1755.54
9e30f69cc0869301,366.4,222,2391.95,1758.35
bcd124bcd3d5be46,321.2,228,2444.05,1765.25
eaa0a728cc91ef60,334.83,234,2483.96,1818.79
04076783ca83d6ae,336.81,240,2510.46,1847.27
fc1868f56d3036eb,370.71,245,2555.94,1926.65
02177caefe7c07d4,392.01,251,2609.91,2001.92
602bb270f2bdbf02,402.65,256,2635.3,2037.95
7cf20446453f852b,426.34,264,2688.46,2114.8
15515e797aedc137,410.06,268,2734.88,2144.94
d181689653115b6a,368.1,272,2779.6,2147.7
daa89f01e1c0f42a,361.12,278,2833.7,2194.82
7929be8290289a47,343.53,283,2855.82,2199.35
eed2b71d77d95416,410.71,289,2899.33,2310.04
49e7e05f902479ca,430.85,293,2953.92,2384.77
620be7e0712d431b,398.96,297,2985.81,2384.77
ad99fa5325519169,401.9,300,3015.53,2417.43
67ec58d7cf599835,366.16,303,3051.27,2417.43
3144121470023e9a,331.22,310,3098.91,2430.13
f5990c11974d8e9c,372.74,314,3136.23,2508.97
d29b5c4f22c6357d,372.74,314,3136.23,2508.97
2eae41f61776c60f,325.98,321,3182.99,2508.97
ac5f67109accb482,297.65,328,3227.61,2525.26
8215e4fe24e8e81b,306.01,334,3268.58,2574.59
35585d970300d45a,366.66,340,3307.72,2674.38
b45d6b73f4ca4467,395.79,346,3358.27,2754.06
4f732e58ed907eff,371.82,354,3416.14,2787.96
322a56923b396b4d,392.69,360,3467.95,2860.64
03b1e846b09f721d,385.52,367,3512.57,2898.09
c0342805a1948cbb,408.25,374,3565.87,2974.12
d5ae8074631762fc,457.16,378,3608.1,3065.26
8d49545dadf9b919,399.87,387,3665.39,3065.26
852454c572675334,399.87,387,3665.39,3065.26
1ef0eae31904e534,370.44,395,3720.66,3091.1
33a331684283900f,460.43,402,3773.29,3233.72
20821819c401ced8,463.93,409,3834.3,3298.23
42c96a9c4802e2e1,436.45,418,3903.01,3339.46
aa3153a9941b4d44,400.0,424,3966.76,3366.76
de25520d54eab12d,472.45,431,4017.43,3489.88
c7ac79839e86ce33,415.28,434,4074.6,3489.88
d1d20e651e6cbc02,449.47,441,4119.51,3568.98
2a74bbba57058f12,423.2,448,4162.96,3586.16
7a703c565ccaa18f,463.19,454,4208.55,3671.74
c046100aea0dba9a,494.99,461,4270.35,3765.34
d4da8995fc91e7ef,520.81,467,4334.74,3855.55
84283233ec42be5f,521.67,472,4395.8,3917.47
b5882371e2a3900d,462.54,477,4454.93,3917.47
a7a79b8efbceaaac,425.24,482,4495.46,3920.7
6546af7ab545b90c,494.41,487,4545.62,4040.03
2d5fbe2103f97053,466.03,493,4601.55,4067.58
e96d8538d3f9d0ed,437.49,499,4659.41,4096.9
80eacd4da0617c57,419.17,502,4677.73,4096.9
487c170da059857d,525.16,508,4739.88,4265.04
9649d75defe0dedb,542.11,517,4786.05,4328.16
b0550072e5f0afa7,541.7,523,4852.26,4393.96
7dcf06c1967801c1,580.62,527,4894.42,4475.04
c912f676692c353a,603.35,533,4928.49,4531.84
351264d11286d09a,524.89,538,5006.95,4531.84
9de7c97e1c0d7927,614.17,545,5085.19,4699.36
6b8f28da9a483049,633.81,552,5170.87,4804.68
cbc071cb20ea59c7,655.53,557,5215.31,4870.84
e31502e3f79d00c5,655.65,560,5295.63,4951.28
b16a7e6a627e9789,638.39,567,5378.41,5016.8
c0c1bc0766df4c00,615.08,570,5435.92,5051.0
6c9383ffab2725a5,591.49,576,5515.17,5106.66
2f8f3c69522db931,647.54,580,5589.21,5236.75
9e0f28d1f639ad73,734.3,585,5672.55,5406.85
abcf7e55a0a9ed89,723.08,590,5721.84,5444.92
03da33a102d9a45f,788.22,595,5804.73,5592.95
e5d03e4d966126bd,700.26,602,5921.2,5621.46
70167689d6a01793,672.9,606,5953.76,5626.66
2c104b7e59a72629,697.26,611,6042.62,5739.88
a79bfbc01b2264d6,753.5,619,6126.86,5880.36
4834ff149dc9542a,814.34,627,6236.19,6050.53
94a5aaf573f780ad,799.4,628,6251.13,6050.53
1bf49bf829964144,759.66,632,6296.34,6056.0
3cf68c1d17f66af7,710.8,637,6382.08,6092.88
0941df56f6ac954b,715.01,644,6455.82,6170.83
3ae10ac4df3df05c,722.88,649,6509.92,6232.8
df05aa15b2d66f57,781.64,655,6570.15,6351.79
fd87b1bbfcde9d5e,870.83,657,6630.07,6500.9
8d5daf67983b65ba,870.83,657,6630.07,6500.9
81ca2c245b19b3c5,752.12,663,6748.78,6500.9
b09890ba7ce1d1e2,679.58,669,6831.56,6511.14
4565d435005319c0,686.7,675,6871.15,6557.85
74fefd43f073cd2f,661.32,683,6964.91,6626.23
0c1773639c795466,732.6,686,7022.79,6755.39
44aa652b181bcf68,772.12,693,7108.44,6880.56
b26d3e3746fb4024,756.43,700,7193.54,6949.97
5df17b3620145578,734.64,705,7286.48,7021.12
33b2f68ef95252e0,723.34,712,7382.24,7105.58
fc9a9559a05f2704,735.64,717,7407.6,7143.24
0b5b6876c2a4723f,739.13,722,7489.52,7228.65
53278852bcd91e11,780.56,726,7540.6,7321.16
898337ef520fe4d3,825.7,730,7583.92,7409.62
5f8e00c27b7e7410,736.76,735,7679.09,7415.85
dfb965c9824425db,758.94,738,7745.29,7504.23
14b9e0f2679a2205,775.22,743,7834.38,7609.6
4c12aa7ca246e7a4,813.24,747,7882.29,7695.53
1e13936d708bcff7,745.79,752,7949.74,7695.53
2eab7a6c8b0ed8cc,844.14,757,8034.93,7879.07
c32eab6c2119e989,776.53,761,8106.82,7883.35
dbd198f780286aca,776.53,761,8106.82,7883.35
18f5669a92e99d92,717.37,764,8180.26,7897.63
ddbd0d6259ce57cc,751.39,771,8277.33,8028.72
dde70a112e053a6c,746.17,777,8351.5,8097.67
3746e21bb508391a,786.05,782,8406.73,8192.78
7a82635ffa9b59fe,722.49,788,8483.54,8206.03
