event_id,bankroll,cumulative_bets,cumulative_wagered,cumulative_return
46effbd1135423c5,884.49,4,115.51,0.0
4512e46543b960ad,754.34,11,245.66,0.0
6a8a06b542e1516d,781.85,15,321.96,103.81
865aa315ea62c511,693.25,20,410.56,103.81
b4ad3a06ee4d660c,612.69,27,509.4,122.09
20e403a1acfef130,744.14,31,559.55,303.69
47b7e4e60813b7b2,806.8,36,634.28,441.08
c0231720fe516994,784.97,43,724.82,509.79
e7bfdb5e0112891e,838.55,50,816.53,655.08
ed069a95aaaf4f56,838.55,50,816.53,655.08
bc7f7f0ba3db74d2,818.06,56,912.34,730.4
5df10509264586e5,805.2,59,975.98,781.18
1c7cce2f5c17160d,752.15,66,1060.51,812.66
1507214bbc7a79e2,761.98,73,1130.62,892.6
90e7447d8b7f3f35,732.74,78,1190.83,923.57
353de740bb6c7e75,732.74,78,1190.83,923.57
99bf06f20491cb54,741.66,86,1293.64,1035.3
23bd78c3f89bdb54,795.8,92,1374.27,1170.07
686cccbf1a4de453,691.9,97,1478.17,1170.07
d7907a9a968e4d29,640.26,104,1577.96,1218.22
9f3d6ddef3d3cccc,619.53,110,1661.49,1281.02
ff9578cdbfabd323,649.12,118,1749.71,1398.83
f4a031ac205ac580,676.62,123,1823.19,1499.81
a3244e3238541482,796.6,130,1915.5,1712.1
d86e913c548c07c2,898.46,138,2033.98,1932.44
1979c80150f630c4,860.02,143,2081.64,1941.66
9211aae062b799d6,831.18,149,2198.29,2029.47
cc5834a495d1ea08,756.52,157,2315.05,2071.57
d6b68eaf4b68b160,716.04,166,2396.12,2112.16
a7724f51e32e763e,742.02,173,2472.57,2214.59
a25b71fe5e31fa97,792.78,179,2570.23,2363.01
d856a0080ac09ed7,792.78,179,2570.23,2363.01
caced97768818230,910.69,185,2660.42,2571.11
e7bc606d269896aa,802.54,194,2792.36,2594.9
30e8b4505f5ccf92,760.7,200,2909.89,2670.59
9e30f69cc0869301,665.44,207,3005.15,2670.59
bcd124bcd3d5be46,603.47,216,3102.88,2706.35
eaa0a728cc91ef60,611.49,221,3168.25,2779.74
04076783ca83d6ae,591.27,225,3219.66,2810.93
fc1868f56d3036eb,634.68,230,3273.43,2908.11
02177caefe7c07d4,691.97,236,3361.56,3053.53
602bb270f2bdbf02,686.83,243,3448.14,3134.97
7cf20446453f852b,710.18,251,3535.33,3245.51
15515e797aedc137,705.49,256,3629.36,3334.85
d181689653115b6a,661.28,263,3703.94,3365.22
daa89f01e1c0f42a,634.81,268,3798.64,3433.45
7929be8290289a47,581.17,273,3852.28,3433.45
eed2b71d77d95416,605.95,279,3899.05,3505.0
49e7e05f902479ca,637.69,283,3963.52,3601.21
620be7e0712d431b,612.82,288,4015.18,3628.0
ad99fa5325519169,611.21,292,4067.5,3678.71
67ec58d7cf599835,554.95,298,4123.76,3678.71
3144121470023e9a,524.64,305,4187.2,3711.84
f5990c11974d8e9c,625.54,311,4251.07,3876.61
d29b5c4f22c6357d,539.62,318,4336.99,3876.61
2eae41f61776c60f,480.12,324,4397.52,3877.64
ac5f67109accb482,458.01,335,4468.64,3926.65
8215e4fe24e8e81b,487.92,341,4532.25,4020.17
35585d970300d45a,521.1,346,4580.21,4101.31
b45d6b73f4ca4467,568.57,351,4651.07,4219.64
4f732e58ed907eff,522.44,359,4730.87,4253.31
322a56923b396b4d,548.55,366,4806.92,4355.47
03b1e846b09f721d,550.88,373,4865.17,4416.05
c0342805a1948cbb,625.85,380,4935.06,4560.91
d5ae8074631762fc,714.09,385,5009.13,4723.22
8d49545dadf9b919,645.48,391,5077.74,4723.22
852454c572675334,649.67,398,5156.73,4806.4
1ef0eae31904e534,649.67,398,5156.73,4806.4
33a331684283900f,773.41,407,5239.0,5012.41
20821819c401ced8,736.15,414,5326.44,5062.59
42c96a9c4802e2e1,685.74,423,5436.21,5121.95
aa3153a9941b4d44,633.22,430,5530.38,5163.6
de25520d54eab12d,703.24,437,5620.67,5323.91
c7ac79839e86ce33,624.0,445,5716.66,5340.66
d1d20e651e6cbc02,725.74,454,5800.46,5526.2
2a74bbba57058f12,668.51,459,5867.12,5535.63
7a703c565ccaa18f,701.96,464,5936.31,5638.27
c046100aea0dba9a,761.9,468,6014.43,5776.33
d4da8995fc91e7ef,749.79,477,6114.13,5863.92
84283233ec42be5f,828.6,482,6195.33,6023.93
b5882371e2a3900d,736.02,487,6287.91,6023.93
a7a79b8efbceaaac,671.79,494,6376.28,6048.07
6546af7ab545b90c,773.8,498,6452.43,6226.23
2d5fbe2103f97053,797.91,504,6533.4,6331.31
e96d8538d3f9d0ed,736.4,509,6641.69,6378.09
80eacd4da0617c57,688.36,512,6689.73,6378.09
487c170da059857d,853.52,517,6790.08,6643.6
9649d75defe0dedb,853.52,517,6790.08,6643.6
b0550072e5f0afa7,846.69,521,6865.64,6712.33
7dcf06c1967801c1,890.26,523,6930.22,6820.48
c912f676692c353a,916.6,530,6978.13,6894.73
351264d11286d09a,786.1,536,7108.63,6894.73
9de7c97e1c0d7927,889.83,544,7225.09,7114.92
6b8f28da9a483049,844.9,555,7356.66,7201.56
cbc071cb20ea59c7,843.25,559,7446.69,7289.94
e31502e3f79d00c5,866.09,563,7552.49,7418.58
b16a7e6a627e9789,826.46,570,7659.14,7485.6
c0c1bc0766df4c00,817.58,574,7730.17,7547.75
6c9383ffab2725a5,817.58,574,7730.17,7547.75
2f8f3c69522db931,818.28,579,7835.97,7654.25
9e0f28d1f639ad73,1040.52,586,7954.82,7995.34
abcf7e55a0a9ed89,1071.34,592,8072.65,8143.99
03da33a102d9a45f,1047.15,598,8202.07,8249.22
e5d03e4d966126bd,933.55,606,8356.75,8290.3
70167689d6a01793,876.96,611,8464.66,8341.62
2c104b7e59a72629,909.73,614,8545.12,8454.85
a79bfbc01b2264d6,938.33,622,8652.75,8591.08
4834ff149dc9542a,1069.88,628,8787.85,8857.73
94a5aaf573f780ad,1006.93,631,8895.72,8902.65
1bf49bf829964144,945.64,634,8975.8,8921.44
3cf68c1d17f66af7,850.01,640,9088.95,8938.96
0941df56f6ac954b,898.75,644,9136.32,9035.07
3ae10ac4df3df05c,873.12,650,9212.93,9086.05
df05aa15b2d66f57,934.87,655,9290.17,9225.04
fd87b1bbfcde9d5e,1057.24,657,9375.21,9432.45
8d5daf67983b65ba,1081.82,661,9416.15,9497.97
81ca2c245b19b3c5,941.11,668,9556.86,9497.97
b09890ba7ce1d1e2,880.24,674,9624.78,9505.02
4565d435005319c0,849.22,678,9682.65,9531.87
74fefd43f073cd2f,770.25,685,9795.9,9566.15
0c1773639c795466,827.45,691,9888.25,9715.7
44aa652b181bcf68,873.27,696,9978.34,9851.61
b26d3e3746fb4024,906.33,703,10085.44,9991.77
5df17b3620145578,817.12,710,10207.91,10025.03
33b2f68ef95252e0,778.55,714,10292.81,10071.36
fc9a9559a05f2704,829.19,719,10351.32,10180.51
0b5b6876c2a4723f,869.79,723,10417.12,10286.91
53278852bcd91e11,900.37,728,10499.47,10399.84
898337ef520fe4d3,900.37,728,10499.47,10399.84
5f8e00c27b7e7410,794.58,732,10605.26,10399.84
dfb965c9824425db,797.15,737,10691.13,10488.28
14b9e0f2679a2205,857.5,742,10793.48,10650.98
4c12aa7ca246e7a4,908.77,744,10855.59,10764.36
1e13936d708bcff7,881.52,748,10907.42,10788.94
2eab7a6c8b0ed8cc,952.17,753,11020.66,10972.83
