Bet,betsite,dates,odds,fighter1,fighter2,class,url
Sara McMann,meanodds,1392991212000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393002918000,+367,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393003997000,+366,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393014618000,+365,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393017140000,+366,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393017312000,+367,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393019476000,+367,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393022168000,+367,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393022169000,+367,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393031531000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393044676000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393066089000,+369,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393084823000,+370,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393089851000,+369,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393090033000,+370,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393093992000,+373,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393098849000,+370,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393098852000,+369,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393099029000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393100830000,+369,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393104073000,+370,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393104432000,+369,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393105153000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393105333000,+372,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393105694000,+372,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393107848000,+370,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393108566000,+373,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393109109000,+374,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393110188000,+375,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393110377000,+375,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393110548000,+374,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393110737000,+375,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393111088000,+373,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393111272000,+373,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393111449000,+371,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393111452000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393114512000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393115410000,+368,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393115591000,+367,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393115946000,+365,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393115949000,+362,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393116130000,+358,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393116131000,+357,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393116311000,+355,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393116312000,+354,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393116488000,+354,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393116668000,+353,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393116850000,+350,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393117030000,+357,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393117211000,+351,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393117398000,+351,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393118297000,+349,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393118471000,+348,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393118827000,+350,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393121708000,+352,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393122969000,+350,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393123153000,+348,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393124047000,+345,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393124590000,+341,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393124593000,+338,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393124951000,+338,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393126929000,+338,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393127647000,+338,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393128189000,+336,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393128727000,+336,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393129087000,+336,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393129628000,+336,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393129810000,+336,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393129988000,+335,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130166000,+334,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130168000,+332,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130527000,+332,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130708000,+331,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130709000,+330,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130886000,+329,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130888000,+329,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393130889000,+326,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393131247000,+325,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Sara McMann,meanodds,1393131427000,+320,Ronda Rousey,Sara McMann,odd,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392412688000,-1125,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392523746000,-1200,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392525906000,-1500,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392584585000,-1475,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392588545000,-1200,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392840907000,-1300,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392930731000,-1375,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1392991755000,-1300,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1393088056000,-1260,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1393105870000,-1100,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1393106226000,-975,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1393116309000,-925,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1393125127000,-840,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1393126927000,-800,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,5Dimes,1393127826000,-750,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,BetDSI,1392776827000,-1200,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,BetDSI,1392778087000,-1250,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,BetDSI,1392857468000,-1300,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,BetDSI,1392920470000,-1600,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,BetDSI,1393022168000,-1400,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,BetDSI,1393101732000,-1450,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
Daniel Cormier,BetDSI,1393102273000,-1450,Daniel Cormier,Patrick Cummins,even,https://www.bestfightodds.com/events/ufc-170-rousey-vs-mcmann-756
