Bet,betsite,dates,odds,fighter1,fighter2,class,url
Derrick Lewis,5Dimes,1480825472000,-190,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1480860004000,-180,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1480871165000,-185,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1480972504000,-190,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481100305000,-200,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481122090000,-210,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481209392000,-200,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481250426000,-215,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481296511000,-205,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481301908000,-215,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481318106000,-230,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481339706000,-240,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,5Dimes,1481340787000,-250,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1480937763000,-180,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481022184000,-186,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481044507000,-200,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481251689000,-215,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481304078000,-225,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481332705000,-245,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481338278000,-248,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481340077000,-240,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BetDSI,1481340978000,-245,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1480937225000,-180,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481021645000,-186,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481021824000,-180,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481022005000,-186,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481044507000,-200,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481251506000,-215,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481251689000,-200,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481251866000,-215,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481303358000,-225,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481303528000,-215,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481303707000,-225,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481332152000,-245,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481332327000,-225,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481332706000,-245,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481337729000,-248,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481338088000,-245,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481338278000,-248,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481339896000,-240,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481340077000,-248,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481340249000,-245,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
Derrick Lewis,BookMaker,1481340428000,-240,Derrick Lewis,Shamil Abdurakhimov,even,https://www.bestfightodds.com/events/ufc-fight-night-102-lewis-vs-abdurakhimov-1203
