id,name,nickname,date_of_birth,height,reach,stance,team_id,nationality,fighting_style
5076017,Brian Flamengo,,,,,--,,Argentina,
5076020,Javier Basurto,El Cholo,1/8/1990,"5' 9""",,--,2986.0,Ecuador,
5076027,Édgar Cháirez,Puro Chicali,27/1/1996,"5' 7""","71""",Orthodox,2986.0,Mexico,Mixed Martial Artist
5076029,Marcos Matos,,,,,--,,,
5076030,Rodrigo Tadeu de Souza,,,,,--,,,
5076031,Vanderson de Camp,,,,,--,,,
5076032,Rafael Calcidoni,,,,,--,,,
5076033,Guido Guido,,,,,--,,,
5076044,Maycon Silva,,,,,--,,,
5076070,Luan Matheus,Danger,19/12/1994,"5' 7""",,--,,Brazil,
5076593,Rafael Estevam,Macapa,10/8/1996,"5' 8""","69""",Orthodox,301.0,Brazil,
5076916,Ronald Castro Nakajima,,,"5' 6""",,--,,Brazil,
5077061,Diogo Pimenta Christello,,,"5' 6""",,--,,Brazil,
5077131,Brunno Ferreira,The Hulk,4/11/1992,"5' 10""","72""",Orthodox,13528.0,Brazil,Grappling
5077309,Cicero de Brito,,,,,--,,,
5077310,Gleidson Marques,,,,,--,,,
5077312,Matheus Malta,,16/9/1995,"5' 7""",,--,,Brazil,
5077313,Danver dos Santos Cruz,,,,,--,,,
5077314,Erick Visconde,Sabugo,21/11/1996,"5' 7""",,--,1367.0,Brazil,
5077315,Filipe Esteves,,2/9/1989,"5' 7""","69""",--,10950.0,Brazil,
5077396,Ignacio Capella,Levium Armorum,,"5' 7""","67""",--,,Spain,
5077398,Lucas Alexander,The Lion,28/7/1995,"5' 11""","73""",Orthodox,7928.0,Brazil,Striker
5077399,Cameron Saaiman,MSP,20/12/2000,"5' 8""","67""",Southpaw,11487.0,South Africa,Mixed Martial Artist
5077400,Josh Wang-Kim,Twin Dragon,16/11/1992,"5' 9""","71""",Switch,1165.0,USA,
5077749,Jenilton Matos,Pitbullzinho,,"5' 3""",,--,,Brazil,
5077789,Caolán Loughran,The Don,18/5/1996,"5' 6""","68""",Orthodox,907.0,Ireland,Boxing
5078111,Mohamed Said Maalem,L'Ambiance,,"6' 0""",,--,,Switzerland,
5078211,Akhmed Magomedov,,27/4/1996,"5' 7""","68""",--,10107.0,Russia,
5078213,Hamdy Abdelwahab,The Hammer,22/1/1993,"6' 2""","72""",Southpaw,5991.0,Egypt,Wrestling
5078228,Matthew Strickland,Stretch,11/2/1983,"6' 6""",,--,,USA,
5078229,Connor McKenna,,,"5' 10""",,--,,USA,
5078230,Zachary Borrego,The Dragon,18/7/1996,"6' 2""","78""",Switch,,USA,
5078235,Lukasz Witos,,,,,--,,Poland,
5078319,Joseph Michael Berkenbosch,,8/11/1982,,,--,10289.0,Netherlands,
5078428,Junior Melo,The Fortaleza Kid,,"5' 11""","70.5""",--,3627.0,Brazil,
5078582,Rodrigo de Moura,Muralha,10/6/2002,,,--,,Brazil,
5079260,Shane Bridges,,,,,--,,USA,
5079261,Kenneth Richmond,Kenny,25/2/1991,"5' 9""",,--,3567.0,USA,
5079262,Mateo Vogel,Carrapato,5/3/1996,"5' 8""","71""",Orthodox,,Canada,
5079263,Alex Macias,,,"5' 8""",,--,,USA,
5079264,Mark Slyter,Sharky,15/6/1991,"5' 6""",,--,,USA,
5080560,Francesco Nuzzi,Berserker,28/8/1996,"5' 3""","69""",--,11209.0,Italy,
5080570,Dakota Ditcheva,Dangerous,25/7/1998,"5' 8""","70""",--,25.0,England,
5080571,Hassna Jaber,Fierce,28/11/1985,"5' 5""","59""",--,,Morocco,
5080725,Kerry Isom,,3/3/1989,"5' 7""",,--,,England,
5080883,Bernardo Sopaj,The Lion King,25/9/2000,"5' 6""","66""",Orthodox,5961.0,Albania,Mixed Martial Artist
5080935,Iasmin Lucindo,,8/1/2002,"5' 3""","66""",Orthodox,7867.0,Brazil,Striker
5080936,Blake Bilder,El Animal,12/7/1990,"5' 8""","68.5""",Switch,8027.0,USA,Mixed Martial Artist
5080948,Samuel Bark,Sammon Decker,,,,--,,Sweden,
5081041,Sharolayne Almeida,Shell,,,,--,,Brazil,
5081279,Mate Kertesz,The Cold-Blooded,17/10/1992,"6' 0""",,--,,Hungary,
5082585,Matthew Gomez,,,,,--,,USA,
5083038,Luciano Contini,,16/12/1982,"5' 11""",,--,,Brazil,
5083384,Khetag Pliev,Lion,20/2/1984,"6' 0""",,--,,Canada,
5085104,Skyler Hicks,Sky High,26/11/1994,,,--,,USA,
5085249,Yusaku Kinoshita,,21/8/2000,"6' 0""","71""",Southpaw,10967.0,Japan,Striker
5085251,Lydell Poag,,27/5/1998,"6' 3""",,--,81.0,USA,
5085288,Jeremiah Curtright,,8/10/1990,"6' 0""","74.5""",--,,USA,
5085291,Manoel Sousa,Manumito,4/6/1997,"5' 9""","69""",--,13328.0,Brazil,
5086848,Raphael Uchegbu,,16/8/1995,"5' 10""","73""",--,907.0,England,
5088396,Veronica Santos,Trator,3/9/1991,"6' 0""",,--,7753.0,Brazil,
5088397,Queila Braga,,5/6/1987,"5' 5""","71""",--,,Brazil,
5088544,Raheam Forest,Rambo,11/7/1997,"5' 11""","73""",Switch,3047.0,USA,
5088546,Francesco Moricca,,8/9/1990,"5' 10""",,--,,Italy,
5088844,Raul Rosas Jr.,El Niño Problema,8/10/2004,"5' 9""","67""",Switch,3448.0,Mexico,Freestyle
5088845,Vinicius Cenci,Chambinho,24/11/1995,"6' 1""","74""",Orthodox,5347.0,Brazil,
5088846,Emiliano Linares,Golden Bull,21/4/1997,"5' 8""","72.5""",Orthodox,10787.0,Ecuador,
5088885,Jack Jenkins,Phar,3/11/1993,"5' 7""","68""",Switch,11307.0,Australia,Freestyle
5088886,Daniel Marcos,Soncora,7/3/1993,"5' 7""","69""",Orthodox,9967.0,Peru,Mixed Martial Artist
5088891,Mateus Mendonca,Bocao,17/1/1999,"5' 6""","71.5""",Orthodox,443.0,Brazil,Brazilian Jiu-Jitsu
5088916,Sam Patterson,,30/4/1996,"6' 3""","78""",Orthodox,8907.0,England,Mixed Martial Artist
5089414,Andrey Augusto,Mineiro,10/7/1992,"5' 7""",,--,11807.0,Brazil,
5089415,Edvan Reis,Jones,10/5/1989,"6' 0""",,--,,Brazil,
5089416,Jefferson Morais,,,,,--,,Brazil,
5089417,Joao Alves,,,,,--,,Brazil,
5089418,Diego Oliveira,Macaco,,,,--,,Brazil,
5089421,Gabriel Miranda,,,"5' 11""",,--,,USA,
5089425,Eder Martins,,,,,--,,Brazil,
5089426,Roque Acosta,,,"5' 8""",,--,,Paraguay,
5089427,Rovilson Nelore,,,,,--,,Brazil,
5089428,Fabio Diaz,,,"5' 10""",,--,,Brazil,
5089429,Renan Mendonca Pereira,,12/3/1993,,,--,,Brazil,
5089430,Alisson Diego De Souza,,,,,--,,Brazil,
5091649,Jeff Jepsen,,26/9/1989,"5' 6""","66""",--,,USA,
5092398,Nurullo Aliev,Tajik Eagle,8/12/2000,"5' 10""","72""",Orthodox,12069.0,Tajikistan,Freestyle
5092400,Nair Melikyan,Ahalkalakski,8/8/1997,"5' 6""",,--,,Armenia,
5092403,Trey Waters,The Truth,21/2/1995,"6' 5""","77""",Orthodox,9667.0,USA,Striker
5093447,Jarno Errens,,17/11/1994,"5' 11""","73""",Orthodox,11287.0,Netherlands,Mixed Martial Artist
5093484,Montserrat Rendon,Monster,16/3/1989,"5' 8""","68""",Orthodox,12547.0,Mexico,Jiu-Jitsu
5094673,Sergey Malykov,Fantom,,"5' 11""",,--,,Russia,
5094674,Rasul Mamedbekov,,,,,--,,Russia,
5094676,Ramazon Amirov,,,,,--,,Russia,
5094677,Alexander Grebnev,,5/8/1994,"6' 1""",,--,,Russia,
5094678,Kirill Kryukov,,,"6' 0""",,--,,Russia,
5098308,Cian Cowley,The Warrior,,"6' 2""",,--,,Ireland,
5098309,Ahmed Amir,The Butcher,22/3/1992,"5' 9""",,--,,Bahrain,
5098310,Ahmad El-Ashaal,,,,,--,,England,
5098311,Hardeep Rai,,,,,--,,England,
5099153,Rod Costa,,,"5' 8""",,--,,Brazil,
5099154,Jason Petropoulos,,,"5' 7""",,--,,Australia,
5099155,Naoya Uchibayashi,,,,,--,,Japan,
5099156,Robby Lara,,,,,--,,Australia,
5099157,George Milliaras,,,"5' 7""",,--,,Australia,
5099158,Alan Hartley,,,,,--,,Australia,
5099361,Kyle Wright,Super Savage,16/11/1995,"5' 11""",,--,7167.0,USA,
5099709,Arslan Otchiyev,,,,,--,,USA,
5099839,Elijah Leggett,The Savage,11/7/1996,"5' 8""",,--,11947.0,USA,
5101641,Brice Picaud,Lion Kid,29/5/1989,"5' 7""",,--,12107.0,France,
5101694,Felipe Lima,Jungle Boy,7/5/1998,"5' 6""","68""",Orthodox,5961.0,Brazil,Striker
5101792,Munehiro Fujita,,11/8/1981,"5' 8""",,--,,Japan,
5101884,Wdison Costa de Oliveira,,20/8/1994,"5' 11""",,--,,Brazil,
5102571,Tayron Pedro,,21/4/1994,"5' 5""",,--,,Brazil,
5102573,Wellington Lopes,Nenem,18/5/1993,"5' 6""",,--,6847.0,Brazil,
5102627,Shauna Bannon,Mama B,23/10/1993,"5' 5""","65""",Switch,12307.0,Ireland,Mixed Martial Artist
5102670,Chi Attoh,,,,,--,,Nigeria,
5103718,Qi Yang,,,"5' 7""","66""",--,,China,
5105169,Reginald Mack,,14/8/1995,"5' 9""",,--,,USA,
5105170,Rogelio Andres Gonzalez Rojas,,,,,--,,Colombia,
5105171,Erick Rocha,,,,,--,,Brazil,
5109011,Paddy McCorry,Henderson,9/12/1997,"6' 3""","75""",--,,Ireland,
5109762,Gabriel Santos,Mosquitinho,28/11/1996,"5' 9""","70""",Orthodox,5549.0,Brazil,Mixed Martial Artist
5109867,Jefferson Oliveira,Jerry,11/8/1992,"5' 8""","69.5""",--,,Brazil,
5110006,Elves Brener,,27/9/1997,"5' 10""","72.5""",Orthodox,443.0,Brazil,Brazilian Jiu-Jitsu
5110102,Edson Lourenco,Jaba,19/10/1989,"5' 8""",,--,7527.0,Brazil,
5110103,Rafael Mendes,Baby,,,,--,,Brazil,
5110104,Jadson Moraes,,6/8/1993,"5' 4""",,--,,Brazil,
5110272,Jena Bishop,,22/2/1986,"5' 4""","66""",--,1165.0,USA,
5110469,Luana Santos,,16/4/2000,"5' 6""","67""",Orthodox,1118.0,Brazil,Judo
5110471,Rafael do Nascimento,Mulisha,,"5' 4""",,--,1113.0,Brazil,
5110481,Jameson Oliveira,El Pistoleiro,11/8/1991,"5' 10""",,--,9567.0,Brazil,
5113314,Bibert Tumenov,Headhunter,15/4/1997,"5' 8""",,--,9328.0,Russia,
5115163,Emrah Sonmez,Anatolian Wolf,26/6/1992,"5' 10""","71""",Orthodox,10347.0,Turkey,
5115783,Elicardo Pinheiro,Cobra,7/10/1986,"5' 6""",,--,,Brazil,
5116831,Tudor Dermenji,,14/3/1992,"5' 9""",,--,,Moldova,
5119029,Johnatha Guido Dos Santos Silveira,O Prodigio,8/9/1993,"5' 7""",,--,6267.0,Brazil,
5119536,Eduardo Torres Caut,Cyborg,26/4/1995,"5' 7""","70""",Orthodox,,Chile,
5119606,Tuomas Grönvall,The Tank Engine,24/2/1994,"5' 7""","65""",--,,Finland,
5119609,Mehmosh Raza,The Renegade,,"5' 11""",,--,,Pakistan,
5119699,Abdul Elwahab Saeed,El Diesel,,"5' 10""",,--,,Egypt,
5119703,Yuriy Fedorov,,17/5/1992,"6' 0""",,--,,Russia,
5119740,Steven Koslow,Obi Won Shinobi the Pillow,22/1/1997,"5' 7""","69""",Switch,8147.0,USA,
5119744,Jonathan Ortiz,,24/11/1992,,,--,,USA,
5119745,Marcelo Willian,Curica,,,,--,,Brazil,
5119751,Alejandro Corrales,Toro,31/1/1997,"5' 10""",,--,,Mexico,
5119752,Dennis Fisher,Fatality,13/11/1989,"5' 11""",,--,147.0,USA,
5120121,Vitoldas Jagelo,,,"5' 11""",,--,,Lithuania,
5120291,Adauto Silva Dos Santos,Cabelo De Fogo,,"5' 5""",,--,,Brazil,
5120293,Rogerio Ferreira Furtado,Garotao,10/3/1993,"5' 7""",,--,11807.0,Brazil,
5120294,Pedro Paulo Rocha,PQD,22/12/1995,"5' 8""",,--,,Brazil,
5120295,Marcirley Alves,Durin,22/7/1999,"5' 4""","67""",--,443.0,Brazil,
5120301,Joshua Van,The Fearless,10/10/2001,"5' 5""","65""",Orthodox,912.0,USA,Freestyle
5120811,Ekaterina Shakalova,,31/8/1997,"5' 2""","62""",--,11508.0,Ukraine,
5121190,Josh Streacker,,1/2/1992,"6' 1""","72""",--,81.0,USA,
5121342,Brenda Gottig,Arenita,18/6/1991,,,--,,Argentina,
5121546,Argen Maratbek Uulu,,1/3/1996,"5' 7""",,--,,Kyrgyzstan,
5121866,Greg Velasco,The Viking King,23/9/1993,"6' 2""","70""",Southpaw,12527.0,USA,
5122175,Klaudia Syguła,,30/12/1998,"5' 8""","69""",Orthodox,7347.0,Poland,Mixed Martial Artist
5122186,Luiz Cesar Da Silva Junior,,4/9/1991,"5' 10""",,--,5776.0,Brazil,
5122234,Junior Tafa,The Juggernaut,21/9/1996,"6' 3""","72""",Orthodox,11547.0,Australia,Kickboxing
5122238,Mauricio Ruffy,,17/6/1996,"5' 11""","75""",Orthodox,10487.0,Brazil,Striker
5122776,Kushal Vyas,The Maniac,27/7/1992,"5' 7""",,--,,India,
5122777,Joel dos Santos,,8/2/1993,"5' 9""",,--,,Brazil,
5122778,Mikhail Allakhverdian,,17/4/1992,"6' 2""",,--,,Russia,
5122779,Yakub Kediev,,25/3/1991,"5' 9""","73""",--,,Russia,
5122780,Wulan Muhemaitihali,The Eagle,,"5' 10""",,--,,China,
5122781,Yeshan Yersen,,,,,--,,China,
5122782,Jiayidaer Aili,,,,,--,,China,
5122794,Nick Fiore,,10/12/1997,"5' 10""","72""",Orthodox,7587.0,USA,Brazilian Jiu-Jitsu
5123216,Francisco Prado,,16/6/2002,"5' 10""","69""",Orthodox,12268.0,Argentina,Street Fighting
5123311,Timmy Cuamba,Twilight,8/2/1999,"5' 9""","71""",Orthodox,61.0,USA,
5123586,Nick Aguirre,Slick,15/1/1996,"5' 9""","74""",Southpaw,5993.0,USA,Freestyle
5123595,Shawn Johnson,The Brutal Noodle,29/10/1990,"5' 7""",,--,,USA,
5123596,Dru Davis-Henry,,18/8/1999,,,--,,USA,
5123597,Zac Richard,Rocky,24/3/1997,"6' 0""",,--,,USA,
5123598,Thomas Deleon,,26/2/1992,"5' 10""",,--,,USA,
5123599,Tyler Dehaven,,8/7/1996,"5' 10""",,--,,USA,
5123963,Azamat Bekoev,Kingpin,30/12/1995,"6' 1""","72""",--,25.0,Russia,
5123964,Matheus Silva,Teeik,11/5/1995,"5' 6""",,--,7811.0,Brazil,
5124792,Gabriel Braga,,24/4/1998,"5' 9""","72""",--,11867.0,Brazil,
5125178,Rolando Bedoya,The Machine,13/1/1997,"5' 11""","74""",Orthodox,8987.0,Peru,Striker
5125407,Yann Liasse,,16/1/1991,"5' 11""","76""",--,,Luxembourg,
5125478,Ivan Tena,The Titan,1/4/1999,"6' 0""","74""",--,23.0,USA,
5125483,Chris Mecate,,4/12/1992,"5' 9""","70""",--,13228.0,USA,
5126213,Jhonata Silva,,24/4/1997,"5' 5""","66.5""",Orthodox,301.0,Brazil,
5127712,Tiziano Ferranti,The Golden Boy,29/2/2000,"5' 9""",,--,,Italy,
5127939,Soichiro Hirai,,,,,--,,Japan,
5127961,Natasha Kuziutina,Kuzya,8/5/1989,"5' 3""","64.5""",--,25.0,Russia,
5127984,Melissa Mullins,No Mess,23/7/1991,"5' 7""","68""",Orthodox,6867.0,England,Mixed Martial Artist
5128900,Dawid Śmiełowski,Krolik,20/11/1995,"6' 1""",,--,7347.0,Poland,
5129085,Ben Hollier,The Lion,24/7/1990,"5' 9""",,--,,USA,
5129927,Habib Habibov,,,"5' 10""",,--,,Tajikistan,
5132040,Henry Huff,,30/1/1991,"5' 9""",,--,11027.0,USA,
5132145,Tony Esquivel,,,"5' 7""",,--,,USA,
5132146,Chase Eastham,,5/8/1994,"5' 6""",,--,,USA,
5132147,Devon Jackson,The Relentless DJQuick,15/12/1994,"5' 5""",,--,,USA,
5132148,Francisco Obando,,8/3/1992,"5' 9""",,--,,USA,
5132149,Angelo Trujillo,,15/10/1997,"5' 4""",,--,,USA,
5132150,Mario Suazo,,,"5' 9""",,--,,USA,
5132151,Ivana Petrovic,,11/6/1994,"5' 8""","70""",Southpaw,12927.0,Croatia,Mixed Martial Artist
5132205,Peter Caballero,,14/1/1990,"5' 8""",,--,,USA,
5134400,Brandon Johnson,Bosshogg,24/1/1979,"6' 0""","77""",--,11027.0,USA,
5135132,Jiniushiyue,Little King Kong,9/12/2000,"5' 6""","68""",Southpaw,6547.0,China,
5135134,Ronal Siahaan,Naga Sakti,5/5/1996,"5' 7""",,Southpaw,11787.0,Indonesia,
5136018,Sayury Canon,,,"5' 1""","62.5""",--,2986.0,Colombia,
5136108,Long Long Xie,,,,,--,,China,
5136166,Nick Costello,,,,,--,,USA,
5137006,Daermisi Zhawupasi,,15/9/1999,"5' 8""","68""",Switch,1021.0,China,
5137012,Rei Tsuruya,,22/6/2002,"5' 6""","68""",Orthodox,4167.0,Japan,Mixed Martial Artist
5137013,ChangHo Lee,,9/5/1994,"5' 8""","69""",Orthodox,13047.0,Korea,
5137536,Bogdan Gnidko,,6/1/2001,"6' 1""","76""",--,,Ukraine,
5137747,Taiki Akiba,,26/4/1990,"5' 7""",,--,,Japan,
5137749,Kenta Kubo,,11/6/1982,"5' 7""",,--,,Japan,
5137750,Ryo Araki,,,"5' 5""",,--,10927.0,Japan,
5137752,Tatsuki Okano,,26/8/1996,"5' 4""",,--,931.0,Japan,
5138205,Baergeng Jieleyisi,,24/11/1995,"5' 9""","70""",Orthodox,7827.0,China,
5138449,SeongChan Hong,Honey Badger,28/11/1989,"5' 7""",,Orthodox,826.0,Korea,
5138450,Rana Rudra Pratap Singh,Ashwathama,9/5/1997,"5' 10""",,Orthodox,,India,
5138563,Quang Le,Bang,18/10/1991,"5' 6""","70""",Orthodox,12287.0,Vietnam,Freestyle
5138564,Sam Paneitz,Night Night,28/1/1998,"5' 4""","65""",--,4287.0,USA,
5138565,Dan Sokolowski,Soko,12/8/1984,"5' 4""",,--,837.0,USA,
5138566,Austin Robinson,,7/2/1998,"5' 7""",,--,,USA,
5138567,Kyles Vang,Kraze,21/2/1992,"5' 7""",,--,,USA,
5138570,Chang Hyeon Shin,,,"5' 9""",,--,,Korea,
5138571,Kai Xiong,,6/9/1997,"5' 5""",,Orthodox,,Singapore,
5138572,Sung Joo Hwang,,,"5' 7""",,--,11629.0,Korea,
5138573,Nigel Archer,,,"5' 4""",,--,,USA,
5138574,Jong Kwan Lee,,7/12/1989,"5' 7""",,--,,Korea,
5138575,Gi Won Kim,,,,,--,5952.0,Korea,
5138583,Zoya Litvinenko,,,"5' 7""",,--,,Ukraine,
5138681,Islam Zhangorazov,,,,,--,,Russia,
5138682,Dimitry Andryushko,,20/1/1992,"5' 10""",,--,,Russia,
5138683,Khuseyn Adamov,,,"6' 4""",,--,,Russia,
5139002,Maurice Abevi,,21/9/1999,"6' 0""","75""",--,966.0,Switzerland,
5139045,Sara Cova,,28/12/1993,"5' 1""",,--,10787.0,Mexico,
5139190,Alan Dominguez,Tiburón Blanco,21/11/1996,"6' 0""","73""",--,,Mexico,
5139205,Jose Luis Alegre,Nano,,,,--,,Argentina,
5139206,Genison Furtado,Polar,4/8/1993,"5' 5""",,--,11807.0,Brazil,
5139556,Talita Alencar,Problem Child,17/10/1990,"5' 1""","58.5""",Orthodox,9967.0,Brazil,Grappling
5140183,Sal Guerriero,,27/2/1996,"5' 5""",,--,25.0,USA,
5140184,Wellington Andrade,,,,,--,,Brazil,
5140897,Nyamjargal Tumendemberel,Art of Knockout,22/3/1998,"5' 7""","71""",Orthodox,13552.0,Mongolia,Mixed Martial Artist
5140898,Peter Danesoe,The Asian Viking,1/9/2000,"5' 9""","68""",Orthodox,,Thailand,
5141887,Cody Beck,Nasty Native,,"6' 0""",,--,,USA,
5141888,Cameron Chism-Brungard,Dark Shark,30/12/1993,"6' 0""",,--,,USA,
5141967,Azat Maksum,Kazakh,7/5/1995,"5' 7""","70""",Southpaw,3827.0,Kazakhstan,Striker
5142132,Jhonasky Sojo,La Maquina,27/6/1987,"5' 9""",,--,,Venezuela,
5142272,Jocimar Ferreira,Pretinho,31/12/1979,"5' 10""",,--,,Brazil,
5143042,Kayck Alencar,Chuck,8/2/1994,"5' 6""",,--,5549.0,Brazil,
5143189,Mateus Messaros,o Bruxo,,,,--,7867.0,Brazil,
5143223,Zachary Reese,Savage,24/3/1994,"6' 4""","77""",Switch,11127.0,USA,Mixed Martial Artist
5143224,Eli Aronov,The Israeli Tank,6/6/1996,"5' 10""","72""",Orthodox,61.0,Israel,
5143306,Nick Alwag,Relentless,,"5' 8""",,--,,USA,
5143307,Ricky Maynez,Savage Diamond,,"5' 11""",,--,8147.0,USA,
5143308,Abe Sellers,,,"5' 10""",,--,,USA,
5143309,Luciano Ramos,El Aguila,,"5' 7""",,--,9027.0,Argentina,
5143330,Fred Zamora,,22/11/1991,"6' 0""",,--,,USA,
5143331,Malik Jahmaze,,,,,--,665.0,Sweden,
5143332,Shahriar Zolfaghari,,14/1/1992,"6' 0""",,--,,USA,
5143333,Felipe dos Santos,Lipe Detona,11/9/2000,"5' 7""","70""",Orthodox,443.0,Brazil,Muay Thai
5143610,Eduardo Diez,Cabelo,7/11/1989,"5' 9""",,--,,Brazil,
5143867,Todd Coppinger,The Savage,11/4/1992,"6' 0""",,--,,USA,
5143868,Michael Joiner,,7/8/1986,"6' 0""",,--,,USA,
5143879,Mateus Rodrigues Gloria,Neguinho,5/12/1992,"5' 5""",,--,,Brazil,
5143888,Eduarda Moura,Ronda,28/2/1994,"5' 6""","66""",Orthodox,12029.0,Brazil,"Wrestling,Brazilian Jiu-Jitsu"
5143889,Hugo Paiva,Pequeno,7/11/1997,"5' 5""",,--,,Brazil,
5143890,Marcos Degli,Tailandes,13/5/2000,"5' 6""",,--,12068.0,Brazil,
5143891,Davi Almeida,Peste Negra,18/12/1996,,,--,,Brazil,
5143892,Thiago Silva Nascimento,Salvaterra,13/11/1997,"5' 5""",,--,,Brazil,
5143893,Damiao Ramos Vasconcelos,Juca,,"5' 6""",,--,,Brazil,
5143896,Danilo Anderson de Carvalho,,12/9/1994,"5' 4""",,--,,Brazil,
5143898,Roberto Fernandes,Bull Terrier,24/9/1996,"5' 7""",,--,,Brazil,
5144007,Tom Nolan,Big Train,8/3/2000,"6' 3""","73""",Southpaw,12727.0,Australia,Ninja
5144008,Payton Talbott,,9/9/1998,"5' 10""","70.5""",Switch,12027.0,USA,Mixed Martial Artist
5144066,Kevin Borjas,El Gallo Negro,6/12/1997,"5' 5""","68""",Orthodox,5964.0,Peru,Mixed Martial Artist
5144068,Cesar Almeida,Cesinha,28/3/1988,"6' 1""","74""",Orthodox,7027.0,Brazil,Kickboxing
5144312,Luis Pajuelo,Corazón de Leon,12/12/1994,"5' 10""","69.5""",Orthodox,12428.0,Peru,Mixed Martial Artist
5144319,Rainn Guerrero,Purple,13/5/1992,"5' 6""","65""",Orthodox,12469.0,USA,
5144320,Cameron Smotherman,The Baby-Faced Killa,17/9/1997,"5' 9""","69""",Orthodox,4448.0,USA,
5144971,Wuziazibieke Jiahefu,Prairie Kitty,9/4/1990,"5' 9""","70""",Orthodox,,China,
5144982,Bulat Kiyalov,,,"5' 9""",,--,,Kazakhstan,
5145018,Namsrai Batbayar,,22/3/2000,"5' 6""",,--,,Mongolia,
5145019,Janchivnyambuu Munkhchuluun,,,"5' 7""",,--,,Mongolia,
5145020,Munkhdelger Bat-Erdeen,,,"5' 7""",,--,,Mongolia,
5145021,Temuulen Algirmaa,,,,,--,,Mongolia,
5145022,Urtnasan Damdinragchaa,,,"5' 4""",,--,,Mongolia,
5145494,Patricia Alujas,The Angel,8/5/1996,"5' 4""","64""",Orthodox,5549.0,Paraguay,
5145495,Stephanie Luciano,Rondinha,16/12/1999,"5' 6""","65.5""",Orthodox,4948.0,Brazil,Muay Thai
5145496,Igor Severino,,21/4/2003,"5' 7""","69.5""",Orthodox,443.0,Brazil,Mixed Martial Artist
5145497,Jhonata Diniz,,23/6/1991,"6' 4""","79.5""",Orthodox,12488.0,Brazil,Kickboxing
5145498,Shamil Gaziev,,10/2/1990,"6' 4""","78.5""",Orthodox,10107.0,Bahrain,Mixed Martial Artist
5145632,Pavel Dailidko,The Experiment,14/7/1991,"6' 4""",,--,,England,
5145633,Kirill Kornilov,,25/4/1991,"6' 5""",,--,,Russia,
5145634,Aleksandr Kolomytsev,,,,,--,,Russia,
5145635,Grigoriy Ponomarev,Grizzly,18/7/1995,"6' 6""",,--,,Russia,
5145636,Murad Adyrbaev,,,,,--,,Tajikistan,
5145637,Alexey Druzhinin,,,,,--,,Belarus,
5145638,Vladislav Kozlovskiy,,,"5' 11""",,--,,Belarus,
5145639,Artur Bunkov,,,,,--,,Russia,
5145640,Denis Gvozdev,,,,,--,,Belarus,
5145645,Viviane Adne,,,,,--,,Brazil,
5145646,Tainara Santos,,,,,--,,Brazil,
5145647,Michele dos Santos Oliveira,,12/5/1995,"5' 4""",,--,301.0,Brazil,
5145648,Aline Oliveira,Pitbull,22/1/1999,"5' 3""",,--,,Brazil,
5145649,Karina Aryadne,,15/7/1996,"5' 6""",,--,,Brazil,
5145681,Kevin Vallejos,El Chino,8/12/2001,"5' 7""","68""",Switch,12028.0,Argentina,
5145682,Bolaji Oki,The Zulu Warrior,15/11/1995,"5' 10""","73""",Orthodox,12047.0,Belgium,Mixed Martial Artist
5145683,Heber Federico Pereyra,,18/12/1992,,,--,,Argentina,
5145684,Joans Lorca,El Demoledor,7/1/1992,"5' 6""",,--,,Chile,
5145685,Matias Ponce,,,,,--,,Argentina,
5145686,Malambo Pelaez,,,,,--,,Peru,
5145687,Mike Davidson,,19/7/1998,"5' 10""",,--,301.0,Brazil,
5145688,Flavio Hurtado,,,,,--,,Peru,
5145766,Jean Silva,Lord,27/12/1996,"5' 7""","69""",Orthodox,10487.0,Brazil,Striker
5146055,Shahin Najafi,White Wolf,,,,--,,Iran,
5146056,Valdemir Cardoso,,,,,--,,Brazil,
5146057,Tiago Souza,,31/8/1982,"5' 7""",,--,,Brazil,
5146058,Adriano Souza,Smeagol,19/9/1985,"5' 10""",,--,,Brazil,
5146059,Muniz Martins dos Santos,,6/7/1990,"5' 6""",,--,,Brazil,
5146060,Gabriel Schlupp de Lima,,,"5' 4""",,--,,Brazil,
5146061,Lucas Vinicius Razalkiewicz,Cabeca,4/5/1994,"5' 6""",,--,,Brazil,
5146062,Anderson Renan Kraus,,,,,--,,Brazil,
5146063,Lorenzo Rodrigues,,30/6/1996,"5' 10""",,--,,Brazil,
5146086,Manoel Rodrigues,Junior,20/2/1993,"5' 4""",,--,,Brazil,
5146087,Lucas Kenner,Xaropinho,12/2/1991,,,--,,Brazil,
5146088,Davi Souza,,18/12/1996,"5' 8""",,--,,Brazil,
5146089,Wellington Rocha,Tonzinho,,,,--,,Brazil,
5146090,Gabriel Rodrigues,Maizena,19/3/1999,"5' 5""",,--,,Brazil,
5146091,Jhonatas Souza,,22/10/1999,"5' 3""",,--,,Brazil,
5146092,Jean Carlos Santino,,2/5/1997,"5' 3""",,--,,Brazil,
5146178,Sebastien Di Franco,,28/5/1994,"5' 10""",,--,,Belgium,
5146179,Jordan Beljic,,,,,--,,France,
5146180,Fayad Djoumoi,,20/7/1994,,,--,,France,
5146181,Assis Silva,,,,,--,,Brazil,
5146211,Michael Garcia,The Animal,8/2/1994,"5' 9""",,--,,USA,
5146214,Trever Bradshaw,,26/7/1987,"5' 10""",,--,,USA,
