bout_id,round,judge_id,judge_order,fighter_1_score,fighter_2_score
2857,3,259.0,1,9.0,10.0
2857,Total,259.0,1,29.0,28.0
2857,1,59.0,2,10.0,9.0
2857,2,59.0,2,10.0,9.0
2857,3,59.0,2,10.0,9.0
2857,Total,59.0,2,30.0,27.0
2857,1,249.0,3,10.0,9.0
2857,2,249.0,3,10.0,9.0
2857,3,249.0,3,9.0,10.0
2857,Total,249.0,3,29.0,28.0
2858,1,94.0,1,10.0,9.0
2858,2,94.0,1,10.0,9.0
2858,3,94.0,1,9.0,10.0
2858,Total,94.0,1,29.0,28.0
2858,1,59.0,2,10.0,9.0
2858,2,59.0,2,10.0,9.0
2858,3,59.0,2,10.0,9.0
2858,Total,59.0,2,30.0,27.0
2858,1,249.0,3,10.0,9.0
2858,2,249.0,3,10.0,9.0
2858,3,249.0,3,10.0,9.0
2858,Total,249.0,3,30.0,27.0
2859,1,126.0,1,10.0,9.0
2859,2,126.0,1,10.0,9.0
2859,3,126.0,1,10.0,8.0
2859,Total,126.0,1,30.0,26.0
2859,1,57.0,2,10.0,9.0
2859,2,57.0,2,10.0,9.0
2859,3,57.0,2,10.0,9.0
2859,Total,57.0,2,30.0,27.0
2859,1,249.0,3,10.0,9.0
2859,2,249.0,3,10.0,9.0
2859,3,249.0,3,10.0,9.0
2859,Total,249.0,3,30.0,27.0
2860,1,126.0,1,10.0,9.0
2860,2,126.0,1,10.0,9.0
2860,3,126.0,1,10.0,8.0
2860,Total,126.0,1,30.0,26.0
2860,1,59.0,2,10.0,9.0
2860,2,59.0,2,10.0,9.0
2860,3,59.0,2,10.0,9.0
2860,Total,59.0,2,30.0,27.0
2860,1,57.0,3,10.0,9.0
2860,2,57.0,3,10.0,9.0
2860,3,57.0,3,10.0,9.0
2860,Total,57.0,3,30.0,27.0
2861,1,94.0,1,9.0,10.0
2861,2,94.0,1,10.0,9.0
2861,3,94.0,1,10.0,9.0
2861,Total,94.0,1,29.0,28.0
2861,1,259.0,2,9.0,10.0
2861,2,259.0,2,10.0,9.0
2861,3,259.0,2,10.0,9.0
2861,Total,259.0,2,29.0,28.0
2861,1,57.0,3,10.0,9.0
2861,2,57.0,3,10.0,9.0
2861,3,57.0,3,10.0,9.0
2861,Total,57.0,3,30.0,27.0
2862,1,259.0,1,9.0,10.0
2862,2,259.0,1,10.0,9.0
2862,3,259.0,1,10.0,9.0
2862,Total,259.0,1,29.0,28.0
2862,1,126.0,2,9.0,10.0
2862,2,126.0,2,10.0,9.0
2862,3,126.0,2,10.0,9.0
2862,Total,126.0,2,29.0,28.0
2862,1,59.0,3,10.0,9.0
2862,2,59.0,3,10.0,9.0
2862,3,59.0,3,10.0,9.0
2862,Total,59.0,3,30.0,27.0
2863,1,94.0,1,10.0,9.0
2863,2,94.0,1,10.0,9.0
2863,3,94.0,1,10.0,9.0
2863,Total,94.0,1,30.0,27.0
2863,1,57.0,2,10.0,9.0
2863,2,57.0,2,10.0,9.0
2863,3,57.0,2,10.0,9.0
2863,Total,57.0,2,30.0,27.0
2863,1,249.0,3,10.0,8.0
2863,2,249.0,3,10.0,9.0
2863,3,249.0,3,10.0,9.0
2863,Total,249.0,3,30.0,26.0
2869,1,100.0,1,9.0,10.0
2869,2,100.0,1,10.0,9.0
2869,3,100.0,1,9.0,10.0
2869,Total,100.0,1,28.0,29.0
2869,1,190.0,2,9.0,10.0
2869,2,190.0,2,10.0,9.0
2869,3,190.0,2,10.0,9.0
2869,Total,190.0,2,29.0,28.0
2869,1,260.0,3,9.0,10.0
2869,2,260.0,3,10.0,9.0
2869,3,260.0,3,10.0,9.0
2869,Total,260.0,3,29.0,28.0
2870,1,191.0,1,9.0,10.0
2870,2,191.0,1,10.0,9.0
2870,3,191.0,1,10.0,9.0
2870,Total,191.0,1,29.0,28.0
2870,1,57.0,2,9.0,10.0
2870,2,57.0,2,10.0,9.0
2870,3,57.0,2,10.0,9.0
2870,Total,57.0,2,29.0,28.0
2870,1,42.0,3,9.0,10.0
2870,2,42.0,3,10.0,9.0
2870,3,42.0,3,10.0,9.0
2870,Total,42.0,3,29.0,28.0
2871,1,100.0,1,10.0,9.0
2871,2,100.0,1,9.0,10.0
2871,3,100.0,1,10.0,9.0
2871,Total,100.0,1,29.0,28.0
2871,1,190.0,2,10.0,9.0
2871,2,190.0,2,9.0,10.0
2871,3,190.0,2,10.0,9.0
2871,Total,190.0,2,29.0,28.0
2871,1,42.0,3,10.0,9.0
2871,2,42.0,3,9.0,10.0
2871,3,42.0,3,10.0,9.0
2871,Total,42.0,3,29.0,28.0
2874,1,100.0,1,,
2874,2,100.0,1,,
2874,3,100.0,1,,
2874,Total,100.0,1,30.0,27.0
2874,1,191.0,2,,
2874,2,191.0,2,,
2874,3,191.0,2,,
2874,Total,191.0,2,30.0,27.0
2874,1,42.0,3,,
2874,2,42.0,3,,
2874,3,42.0,3,,
2874,Total,42.0,3,30.0,27.0
2875,1,191.0,1,,
2875,2,191.0,1,,
2875,3,191.0,1,,
2875,Total,191.0,1,30.0,27.0
2875,1,57.0,2,,
2875,2,57.0,2,,
2875,3,57.0,2,,
2875,Total,57.0,2,30.0,27.0
2875,1,260.0,3,,
2875,2,260.0,3,,
2875,3,260.0,3,,
2875,Total,260.0,3,30.0,27.0
2876,1,57.0,1,,
2876,2,57.0,1,,
2876,3,57.0,1,,
2876,Total,57.0,1,29.0,28.0
2876,1,143.0,2,,
2876,2,143.0,2,,
2876,3,143.0,2,,
2876,Total,143.0,2,30.0,27.0
2876,1,42.0,3,,
2876,2,42.0,3,,
2876,3,42.0,3,,
2876,Total,42.0,3,30.0,27.0
2877,1,191.0,1,,
2877,2,191.0,1,,
2877,3,191.0,1,,
2877,Total,191.0,1,29.0,28.0
2877,1,57.0,2,,
2877,2,57.0,2,,
2877,3,57.0,2,,
2877,Total,57.0,2,29.0,28.0
2877,1,260.0,3,,
2877,2,260.0,3,,
2877,3,260.0,3,,
2877,Total,260.0,3,29.0,28.0
2881,1,188.0,1,,
2881,2,188.0,1,,
2881,3,188.0,1,,
2881,Total,188.0,1,30.0,27.0
2881,1,187.0,2,,
2881,2,187.0,2,,
2881,3,187.0,2,,
2881,Total,187.0,2,30.0,27.0
2881,1,168.0,3,,
2881,2,168.0,3,,
2881,3,168.0,3,,
2881,Total,168.0,3,30.0,27.0
2882,1,187.0,1,,
2882,2,187.0,1,,
2882,3,187.0,1,,
2882,Total,187.0,1,29.0,28.0
2882,1,168.0,2,,
2882,2,168.0,2,,
2882,3,168.0,2,,
2882,Total,168.0,2,29.0,28.0
2882,1,65.0,3,,
2882,2,65.0,3,,
2882,3,65.0,3,,
2882,Total,65.0,3,29.0,28.0
2883,1,187.0,1,,
2883,2,187.0,1,,
2883,3,187.0,1,,
2883,Total,187.0,1,30.0,27.0
2883,1,168.0,2,,
2883,2,168.0,2,,
2883,3,168.0,2,,
2883,Total,168.0,2,30.0,27.0
2883,1,65.0,3,,
2883,2,65.0,3,,
2883,3,65.0,3,,
2883,Total,65.0,3,30.0,27.0
2884,1,188.0,1,,
2884,2,188.0,1,,
2884,3,188.0,1,,
2884,Total,188.0,1,29.0,28.0
2884,1,187.0,2,,
2884,2,187.0,2,,
2884,3,187.0,2,,
2884,Total,187.0,2,29.0,28.0
2884,1,168.0,3,,
2884,2,168.0,3,,
2884,3,168.0,3,,
2884,Total,168.0,3,29.0,28.0
2885,1,188.0,1,,
2885,2,188.0,1,,
2885,3,188.0,1,,
2885,Total,188.0,1,29.0,28.0
2885,1,187.0,2,,
2885,2,187.0,2,,
2885,3,187.0,2,,
2885,Total,187.0,2,29.0,28.0
2885,1,168.0,3,,
2885,2,168.0,3,,
2885,3,168.0,3,,
2885,Total,168.0,3,29.0,28.0
2886,1,188.0,1,,
2886,2,188.0,1,,
2886,3,188.0,1,,
2886,Total,188.0,1,30.0,27.0
2886,1,187.0,2,,
2886,2,187.0,2,,
2886,3,187.0,2,,
2886,Total,187.0,2,30.0,27.0
2886,1,168.0,3,,
2886,2,168.0,3,,
2886,3,168.0,3,,
2886,Total,168.0,3,29.0,28.0
2888,1,238.0,1,,
2888,2,238.0,1,,
2888,3,238.0,1,,
2888,Total,238.0,1,29.0,28.0
2888,1,129.0,2,,
2888,2,129.0,2,,
2888,3,129.0,2,,
2888,Total,129.0,2,29.0,28.0
2888,1,261.0,3,,
2888,2,261.0,3,,
2888,3,261.0,3,,
2888,Total,261.0,3,29.0,28.0
2890,1,75.0,1,,
2890,2,75.0,1,,
2890,3,75.0,1,,
2890,Total,75.0,1,29.0,28.0
2890,1,129.0,2,,
2890,2,129.0,2,,
2890,3,129.0,2,,
2890,Total,129.0,2,29.0,28.0
2890,1,261.0,3,,
2890,2,261.0,3,,
2890,3,261.0,3,,
2890,Total,261.0,3,29.0,28.0
2891,1,238.0,1,,
2891,2,238.0,1,,
2891,3,238.0,1,,
2891,Total,238.0,1,30.0,27.0
2891,1,75.0,2,,
2891,2,75.0,2,,
2891,3,75.0,2,,
2891,Total,75.0,2,28.0,29.0
2891,1,261.0,3,,
2891,2,261.0,3,,
2891,3,261.0,3,,
2891,Total,261.0,3,30.0,27.0
2893,1,238.0,1,,
2893,2,238.0,1,,
2893,3,238.0,1,,
2893,Total,238.0,1,28.0,29.0
2893,1,129.0,2,,
2893,2,129.0,2,,
2893,3,129.0,2,,
2893,Total,129.0,2,29.0,28.0
2893,1,261.0,3,,
2893,2,261.0,3,,
2893,3,261.0,3,,
2893,Total,261.0,3,30.0,27.0
2898,1,223.0,1,9.0,10.0
2898,2,223.0,1,10.0,9.0
2898,3,223.0,1,10.0,9.0
2898,Total,223.0,1,29.0,28.0
2898,1,39.0,2,9.0,10.0
2898,2,39.0,2,10.0,9.0
2898,3,39.0,2,10.0,8.0
2898,Total,39.0,2,29.0,27.0
2898,1,262.0,3,10.0,9.0
2898,2,262.0,3,10.0,9.0
2898,3,262.0,3,10.0,9.0
2898,Total,262.0,3,30.0,27.0
2900,1,223.0,1,9.0,10.0
2900,2,223.0,1,10.0,9.0
2900,3,223.0,1,10.0,9.0
2900,Total,223.0,1,29.0,28.0
2900,1,262.0,2,10.0,9.0
2900,2,262.0,2,10.0,9.0
2900,3,262.0,2,10.0,9.0
2900,Total,262.0,2,30.0,27.0
2900,1,96.0,3,10.0,9.0
2900,2,96.0,3,10.0,9.0
2900,3,96.0,3,10.0,9.0
2900,Total,96.0,3,30.0,27.0
2901,1,95.0,1,9.0,10.0
2901,2,95.0,1,10.0,9.0
2901,3,95.0,1,10.0,9.0
2901,Total,95.0,1,29.0,28.0
2901,1,263.0,2,9.0,10.0
2901,2,263.0,2,10.0,9.0
2901,3,263.0,2,10.0,9.0
2901,Total,263.0,2,29.0,28.0
2901,1,262.0,3,9.0,10.0
2901,2,262.0,3,10.0,9.0
2901,3,262.0,3,10.0,9.0
2901,Total,262.0,3,29.0,28.0
2903,1,39.0,1,10.0,9.0
2903,2,39.0,1,10.0,9.0
2903,3,39.0,1,9.0,10.0
2903,Total,39.0,1,29.0,28.0
2903,1,262.0,2,10.0,9.0
2903,2,262.0,2,10.0,9.0
2903,3,262.0,2,9.0,10.0
2903,Total,262.0,2,29.0,28.0
2903,1,96.0,3,10.0,9.0
2903,2,96.0,3,10.0,9.0
2903,3,96.0,3,9.0,10.0
2903,Total,96.0,3,29.0,28.0
2904,1,39.0,1,10.0,9.0
2904,2,39.0,1,10.0,9.0
2904,3,39.0,1,9.0,10.0
2904,Total,39.0,1,29.0,28.0
2904,1,95.0,2,10.0,9.0
2904,2,95.0,2,10.0,9.0
2904,3,95.0,2,9.0,10.0
2904,Total,95.0,2,29.0,28.0
2904,1,96.0,3,10.0,9.0
2904,2,96.0,3,10.0,9.0
2904,3,96.0,3,9.0,10.0
2904,Total,96.0,3,29.0,28.0
2906,1,46.0,1,9.0,10.0
2906,2,46.0,1,10.0,9.0
2906,3,46.0,1,10.0,9.0
2906,Total,46.0,1,29.0,28.0
2906,1,127.0,2,10.0,9.0
2906,2,127.0,2,10.0,9.0
2906,3,127.0,2,9.0,10.0
2906,Total,127.0,2,29.0,28.0
2906,1,49.0,3,10.0,9.0
2906,2,49.0,3,10.0,9.0
2906,3,49.0,3,10.0,9.0
2906,Total,49.0,3,30.0,27.0
2907,1,127.0,1,10.0,8.0
2907,2,127.0,1,10.0,9.0
2907,3,127.0,1,10.0,9.0
2907,Total,127.0,1,30.0,26.0
2907,1,44.0,2,10.0,9.0
2907,2,44.0,2,10.0,9.0
2907,3,44.0,2,10.0,9.0
2907,Total,44.0,2,30.0,27.0
2907,1,55.0,3,10.0,8.0
2907,2,55.0,3,10.0,9.0
2907,3,55.0,3,10.0,9.0
2907,Total,55.0,3,30.0,26.0
2908,1,94.0,1,,
2908,2,94.0,1,,
2908,3,94.0,1,,
2908,Total,94.0,1,30.0,27.0
2908,1,56.0,2,,
2908,2,56.0,2,,
2908,3,56.0,2,,
2908,Total,56.0,2,30.0,27.0
2908,1,47.0,3,,
2908,2,47.0,3,,
2908,3,47.0,3,,
2908,Total,47.0,3,30.0,27.0
2909,1,46.0,1,9.0,10.0
2909,2,46.0,1,10.0,9.0
2909,3,46.0,1,10.0,9.0
2909,Total,46.0,1,29.0,28.0
2909,1,56.0,2,10.0,9.0
2909,2,56.0,2,10.0,9.0
2909,3,56.0,2,10.0,9.0
2909,Total,56.0,2,30.0,27.0
2909,1,49.0,3,10.0,9.0
2909,2,49.0,3,10.0,9.0
2909,3,49.0,3,10.0,9.0
2909,Total,49.0,3,30.0,27.0
2910,1,46.0,1,10.0,9.0
2910,2,46.0,1,9.0,10.0
2910,3,46.0,1,10.0,9.0
2910,Total,46.0,1,29.0,28.0
2910,1,56.0,2,10.0,9.0
2910,2,56.0,2,9.0,10.0
2910,3,56.0,2,10.0,9.0
2910,Total,56.0,2,29.0,28.0
2910,1,47.0,3,10.0,9.0
2910,2,47.0,3,9.0,10.0
2910,3,47.0,3,10.0,9.0
2910,Total,47.0,3,29.0,28.0
2911,1,94.0,1,10.0,9.0
2911,2,94.0,1,10.0,9.0
2911,3,94.0,1,10.0,9.0
2911,4,94.0,1,10.0,9.0
2911,5,94.0,1,10.0,9.0
2911,Total,94.0,1,50.0,45.0
2911,1,44.0,2,9.0,10.0
2911,2,44.0,2,10.0,9.0
2911,3,44.0,2,10.0,9.0
2911,4,44.0,2,10.0,9.0
2911,5,44.0,2,10.0,9.0
2911,Total,44.0,2,49.0,46.0
2911,1,47.0,3,9.0,10.0
2911,2,47.0,3,10.0,9.0
2911,3,47.0,3,10.0,9.0
2911,4,47.0,3,9.0,10.0
2911,5,47.0,3,10.0,9.0
2911,Total,47.0,3,48.0,47.0
2917,1,45.0,1,,
2917,2,45.0,1,,
2917,3,45.0,1,,
2917,Total,45.0,1,30.0,27.0
2917,1,47.0,2,,
2917,2,47.0,2,,
2917,3,47.0,2,,
2917,Total,47.0,2,30.0,27.0
2917,1,55.0,3,,
2917,2,55.0,3,,
2917,3,55.0,3,,
2917,Total,55.0,3,29.0,28.0
2921,1,44.0,1,,
2921,2,44.0,1,,
2921,3,44.0,1,,
2921,Total,44.0,1,29.0,28.0
2921,1,258.0,2,,
2921,2,258.0,2,,
2921,3,258.0,2,,
2921,Total,258.0,2,28.0,29.0
2921,1,47.0,3,,
2921,2,47.0,3,,
2921,3,47.0,3,,
2921,Total,47.0,3,29.0,28.0
2922,1,45.0,1,,
2922,2,45.0,1,,
2922,3,45.0,1,,
2922,Total,45.0,1,30.0,27.0
2922,1,44.0,2,,
2922,2,44.0,2,,
2922,3,44.0,2,,
2922,Total,44.0,2,30.0,27.0
2922,1,258.0,3,,
2922,2,258.0,3,,
2922,3,258.0,3,,
2922,Total,258.0,3,30.0,27.0
2924,1,44.0,1,,
2924,2,44.0,1,,
2924,3,44.0,1,,
2924,Total,44.0,1,29.0,28.0
2924,1,258.0,2,,
2924,2,258.0,2,,
2924,3,258.0,2,,
2924,Total,258.0,2,29.0,28.0
2924,1,55.0,3,,
2924,2,55.0,3,,
2924,3,55.0,3,,
2924,Total,55.0,3,29.0,28.0
2926,1,265.0,1,,
2926,2,265.0,1,,
2926,3,265.0,1,,
2926,Total,265.0,1,30.0,27.0
2926,1,71.0,2,,
2926,2,71.0,2,,
2926,3,71.0,2,,
2926,Total,71.0,2,29.0,28.0
2926,1,264.0,3,,
2926,2,264.0,3,,
2926,3,264.0,3,,
2926,Total,264.0,3,30.0,27.0
2930,1,71.0,1,,
2930,2,71.0,1,,
2930,3,71.0,1,,
2930,Total,71.0,1,30.0,27.0
2930,1,264.0,2,,
2930,2,264.0,2,,
2930,3,264.0,2,,
2930,Total,264.0,2,30.0,27.0
2930,1,266.0,3,,
2930,2,266.0,3,,
2930,3,266.0,3,,
2930,Total,266.0,3,30.0,27.0
2931,1,265.0,1,,
2931,2,265.0,1,,
2931,3,265.0,1,,
2931,Total,265.0,1,30.0,27.0
2931,1,71.0,2,,
2931,2,71.0,2,,
2931,3,71.0,2,,
2931,Total,71.0,2,30.0,27.0
2931,1,264.0,3,,
2931,2,264.0,3,,
2931,3,264.0,3,,
2931,Total,264.0,3,30.0,27.0
2932,1,265.0,1,,
2932,2,265.0,1,,
2932,3,265.0,1,,
2932,Total,265.0,1,29.0,28.0
2932,1,71.0,2,,
2932,2,71.0,2,,
2932,3,71.0,2,,
2932,Total,71.0,2,30.0,27.0
2932,1,264.0,3,,
2932,2,264.0,3,,
2932,3,264.0,3,,
2932,Total,264.0,3,30.0,27.0
2935,1,79.0,1,10.0,9.0
2935,2,79.0,1,10.0,9.0
2935,3,79.0,1,10.0,9.0
2935,Total,79.0,1,30.0,27.0
2935,1,267.0,2,10.0,9.0
2935,2,267.0,2,10.0,9.0
2935,3,267.0,2,9.0,10.0
2935,Total,267.0,2,29.0,28.0
2935,1,125.0,3,10.0,9.0
2935,2,125.0,3,10.0,9.0
2935,3,125.0,3,10.0,9.0
2935,Total,125.0,3,30.0,27.0
2937,1,79.0,1,10.0,9.0
2937,2,79.0,1,10.0,9.0
2937,3,79.0,1,9.0,10.0
2937,Total,79.0,1,29.0,28.0
2937,1,267.0,2,10.0,9.0
2937,2,267.0,2,10.0,9.0
2937,3,267.0,2,9.0,10.0
2937,Total,267.0,2,29.0,28.0
2937,1,125.0,3,9.0,10.0
2937,2,125.0,3,10.0,9.0
2937,3,125.0,3,9.0,10.0
2937,Total,125.0,3,28.0,29.0
2938,1,94.0,1,,
2938,2,94.0,1,,
2938,3,94.0,1,,
2938,Total,94.0,1,30.0,26.0
2938,1,268.0,2,,
2938,2,268.0,2,,
2938,3,268.0,2,,
2938,Total,268.0,2,30.0,27.0
2938,1,149.0,3,,
2938,2,149.0,3,,
2938,3,149.0,3,,
2938,Total,149.0,3,30.0,27.0
2939,1,82.0,1,10.0,9.0
2939,2,82.0,1,10.0,9.0
2939,3,82.0,1,9.0,10.0
2939,Total,82.0,1,29.0,28.0
2939,1,269.0,2,10.0,9.0
2939,2,269.0,2,10.0,9.0
2939,3,269.0,2,9.0,10.0
2939,Total,269.0,2,29.0,28.0
2939,1,124.0,3,10.0,9.0
2939,2,124.0,3,10.0,9.0
2939,3,124.0,3,9.0,10.0
2939,Total,124.0,3,29.0,28.0
2940,1,79.0,1,,
2940,2,79.0,1,,
2940,3,79.0,1,,
2940,Total,79.0,1,30.0,27.0
2940,1,267.0,2,,
2940,2,267.0,2,,
2940,3,267.0,2,,
2940,Total,267.0,2,30.0,27.0
2940,1,125.0,3,,
2940,2,125.0,3,,
2940,3,125.0,3,,
2940,Total,125.0,3,30.0,27.0
2943,1,222.0,1,10.0,9.0
2943,2,222.0,1,9.0,10.0
2943,3,222.0,1,10.0,9.0
2943,Total,222.0,1,29.0,28.0
2943,1,275.0,2,10.0,9.0
2943,2,275.0,2,10.0,9.0
2943,3,275.0,2,10.0,9.0
2943,Total,275.0,2,30.0,27.0
2943,1,96.0,3,10.0,9.0
2943,2,96.0,3,9.0,10.0
2943,3,96.0,3,10.0,9.0
2943,Total,96.0,3,29.0,28.0
2944,1,222.0,1,10.0,9.0
2944,2,222.0,1,,
2944,3,222.0,1,,
2944,Total,222.0,1,29.0,28.0
2944,1,95.0,2,10.0,9.0
2944,2,95.0,2,,
2944,3,95.0,2,,
2944,Total,95.0,2,29.0,28.0
2944,1,275.0,3,10.0,8.0
2944,2,275.0,3,,
2944,3,275.0,3,,
2944,Total,275.0,3,29.0,27.0
2945,1,222.0,1,,
2945,2,222.0,1,,
2945,3,222.0,1,,
2945,Total,222.0,1,29.0,28.0
2945,1,39.0,2,,
2945,2,39.0,2,,
2945,3,39.0,2,,
2945,Total,39.0,2,28.0,29.0
2945,1,275.0,3,,
2945,2,275.0,3,,
2945,3,275.0,3,,
2945,Total,275.0,3,29.0,28.0
2946,1,95.0,1,,
2946,2,95.0,1,,
2946,3,95.0,1,,
2946,Total,95.0,1,29.0,28.0
2946,1,275.0,2,,
2946,2,275.0,2,,
2946,3,275.0,2,,
2946,Total,275.0,2,29.0,28.0
2946,1,276.0,3,,
2946,2,276.0,3,,
2946,3,276.0,3,,
2946,Total,276.0,3,29.0,28.0
2947,1,222.0,1,,
2947,2,222.0,1,,
2947,3,222.0,1,,
2947,Total,222.0,1,30.0,27.0
2947,1,39.0,2,,
2947,2,39.0,2,,
2947,3,39.0,2,,
2947,Total,39.0,2,30.0,27.0
2947,1,276.0,3,,
2947,2,276.0,3,,
2947,3,276.0,3,,
2947,Total,276.0,3,30.0,27.0
2950,1,95.0,1,10.0,9.0
2950,2,95.0,1,,
2950,3,95.0,1,,
2950,Total,95.0,1,29.0,28.0
2950,1,276.0,2,9.0,10.0
2950,2,276.0,2,,
2950,3,276.0,2,,
2950,Total,276.0,2,28.0,29.0
2950,1,96.0,3,10.0,9.0
2950,2,96.0,3,,
2950,3,96.0,3,,
2950,Total,96.0,3,29.0,28.0
2957,1,45.0,1,10.0,9.0
2957,2,45.0,1,10.0,9.0
2957,3,45.0,1,10.0,9.0
2957,Total,45.0,1,30.0,27.0
2957,1,44.0,2,10.0,9.0
2957,2,44.0,2,10.0,9.0
2957,3,44.0,2,10.0,9.0
2957,Total,44.0,2,30.0,27.0
2957,1,258.0,3,10.0,9.0
2957,2,258.0,3,10.0,9.0
2957,3,258.0,3,10.0,9.0
2957,Total,258.0,3,30.0,27.0
2958,1,127.0,1,10.0,9.0
2958,2,127.0,1,10.0,9.0
2958,3,127.0,1,10.0,9.0
2958,Total,127.0,1,30.0,27.0
2958,1,47.0,2,9.0,10.0
2958,2,47.0,2,10.0,9.0
2958,3,47.0,2,10.0,9.0
2958,Total,47.0,2,29.0,28.0
2958,1,55.0,3,10.0,9.0
2958,2,55.0,3,10.0,9.0
2958,3,55.0,3,10.0,9.0
2958,Total,55.0,3,30.0,27.0
2960,1,45.0,1,10.0,9.0
2960,2,45.0,1,10.0,9.0
2960,3,45.0,1,10.0,9.0
2960,Total,45.0,1,30.0,27.0
2960,1,127.0,2,10.0,9.0
2960,2,127.0,2,10.0,9.0
2960,3,127.0,2,10.0,9.0
2960,Total,127.0,2,30.0,27.0
2960,1,55.0,3,9.0,10.0
2960,2,55.0,3,10.0,9.0
2960,3,55.0,3,10.0,9.0
2960,Total,55.0,3,29.0,28.0
2961,1,45.0,1,10.0,9.0
2961,2,45.0,1,10.0,9.0
2961,3,45.0,1,10.0,9.0
2961,Total,45.0,1,30.0,27.0
2961,1,258.0,2,9.0,10.0
2961,2,258.0,2,10.0,9.0
2961,3,258.0,2,10.0,9.0
2961,Total,258.0,2,29.0,28.0
2961,1,47.0,3,9.0,10.0
2961,2,47.0,3,10.0,9.0
2961,3,47.0,3,10.0,9.0
2961,Total,47.0,3,29.0,28.0
2962,1,127.0,1,9.0,10.0
2962,2,127.0,1,10.0,9.0
2962,3,127.0,1,10.0,9.0
2962,Total,127.0,1,29.0,28.0
2962,1,44.0,2,10.0,9.0
2962,2,44.0,2,10.0,9.0
2962,3,44.0,2,10.0,9.0
2962,Total,44.0,2,30.0,27.0
2962,1,55.0,3,9.0,10.0
2962,2,55.0,3,10.0,9.0
2962,3,55.0,3,10.0,9.0
2962,Total,55.0,3,29.0,28.0
2963,1,94.0,1,9.0,10.0
2963,2,94.0,1,10.0,9.0
2963,3,94.0,1,10.0,9.0
2963,Total,94.0,1,29.0,28.0
2963,1,57.0,2,9.0,10.0
2963,2,57.0,2,10.0,9.0
2963,3,57.0,2,10.0,9.0
2963,Total,57.0,2,29.0,28.0
2963,1,47.0,3,9.0,10.0
2963,2,47.0,3,10.0,9.0
2963,3,47.0,3,10.0,9.0
2963,Total,47.0,3,29.0,28.0
2964,1,53.0,1,,
2964,2,53.0,1,,
2964,3,53.0,1,,
2964,Total,53.0,1,30.0,27.0
2964,1,163.0,2,,
2964,2,163.0,2,,
2964,3,163.0,2,,
2964,Total,163.0,2,30.0,27.0
2964,1,148.0,3,,
2964,2,148.0,3,,
2964,3,148.0,3,,
2964,Total,148.0,3,30.0,27.0
2969,1,53.0,1,,
2969,2,53.0,1,,
2969,3,53.0,1,,
2969,Total,53.0,1,30.0,27.0
2969,1,163.0,2,,
2969,2,163.0,2,,
2969,3,163.0,2,,
2969,Total,163.0,2,30.0,27.0
2969,1,148.0,3,,
2969,2,148.0,3,,
2969,3,148.0,3,,
2969,Total,148.0,3,30.0,27.0
2971,1,53.0,1,10.0,9.0
2971,2,53.0,1,10.0,9.0
2971,3,53.0,1,9.0,10.0
2971,Total,53.0,1,29.0,28.0
2971,1,163.0,2,10.0,9.0
2971,2,163.0,2,10.0,9.0
2971,3,163.0,2,9.0,10.0
2971,Total,163.0,2,29.0,28.0
2971,1,148.0,3,10.0,9.0
2971,2,148.0,3,10.0,9.0
2971,3,148.0,3,9.0,10.0
2971,Total,148.0,3,29.0,28.0
2973,1,53.0,1,10.0,9.0
2973,2,53.0,1,10.0,9.0
2973,3,53.0,1,10.0,8.0
2973,Total,53.0,1,30.0,26.0
2973,1,163.0,2,10.0,9.0
2973,2,163.0,2,10.0,9.0
2973,3,163.0,2,10.0,9.0
2973,Total,163.0,2,30.0,27.0
2973,1,148.0,3,9.0,10.0
2973,2,148.0,3,10.0,9.0
2973,3,148.0,3,10.0,9.0
2973,Total,148.0,3,29.0,28.0
2975,1,105.0,1,9.0,10.0
2975,2,105.0,1,10.0,9.0
2975,3,105.0,1,10.0,9.0
2975,Total,105.0,1,29.0,28.0
2975,1,248.0,2,10.0,9.0
2975,2,248.0,2,10.0,9.0
2975,3,248.0,2,10.0,9.0
2975,Total,248.0,2,30.0,27.0
2975,1,96.0,3,10.0,9.0
2975,2,96.0,3,10.0,9.0
2975,3,96.0,3,10.0,9.0
2975,Total,96.0,3,30.0,27.0
2982,1,277.0,1,10.0,9.0
2982,2,277.0,1,10.0,9.0
2982,3,277.0,1,10.0,9.0
2982,Total,277.0,1,30.0,27.0
2982,1,105.0,2,10.0,9.0
2982,2,105.0,2,10.0,9.0
2982,3,105.0,2,10.0,9.0
2982,Total,105.0,2,30.0,27.0
2982,1,96.0,3,10.0,9.0
2982,2,96.0,3,10.0,9.0
2982,3,96.0,3,9.0,10.0
2982,Total,96.0,3,29.0,28.0
2984,1,39.0,1,9.0,10.0
2984,2,39.0,1,10.0,9.0
2984,3,39.0,1,10.0,9.0
2984,Total,39.0,1,29.0,28.0
2984,1,53.0,2,9.0,10.0
2984,2,53.0,2,10.0,9.0
2984,3,53.0,2,10.0,9.0
2984,Total,53.0,2,29.0,28.0
2984,1,43.0,3,9.0,10.0
2984,2,43.0,3,9.0,10.0
2984,3,43.0,3,9.0,10.0
2984,Total,43.0,3,27.0,30.0
2985,1,94.0,1,10.0,9.0
2985,2,94.0,1,10.0,9.0
2985,3,94.0,1,10.0,9.0
2985,Total,94.0,1,30.0,27.0
2985,1,53.0,2,10.0,9.0
